Date,Close,Adj Close,Dividends,Stock Splits
2023-02-28 00:00:00+08:00,,,0,0
2023-02-27 00:00:00+08:00,,,0,0
2023-02-26 00:00:00+08:00,,,0,0
2023-02-25 00:00:00+08:00,,,0,0
2023-02-24 00:00:00+08:00,118.09,118.09,0,0
2023-02-23 00:00:00+08:00,119.34,119.34,0,0
2023-02-22 00:00:00+08:00,117.63,117.63,0,0
2023-02-21 00:00:00+08:00,119.04,119.04,0,0
2023-02-20 00:00:00+08:00,119.15,119.15,0,0
2023-02-19 00:00:00+08:00,,,0,0
2023-02-18 00:00:00+08:00,,,0,0
2023-02-17 00:00:00+08:00,118.9,118.9,0,0
2023-02-16 00:00:00+08:00,119.94,119.94,0,0
2023-02-15 00:00:00+08:00,119.29,119.29,0,0
2023-02-14 00:00:00+08:00,121.91,121.91,0,0
2023-02-13 00:00:00+08:00,121.0,121.0,0,0
2023-02-12 00:00:00+08:00,,,0,0
2023-02-11 00:00:00+08:00,,,0,0
2023-02-10 00:00:00+08:00,121.48,121.48,0,0
2023-02-09 00:00:00+08:00,120.98,120.98,0,0
2023-02-08 00:00:00+08:00,121.09,121.09,0,0
2023-02-07 00:00:00+08:00,118.7,118.7,0,0
2023-02-06 00:00:00+08:00,118.98,118.98,0,0
2023-02-05 00:00:00+08:00,,,0,0
2023-02-04 00:00:00+08:00,,,0,0
2023-02-03 00:00:00+08:00,121.36,121.36,0,0
2023-02-02 00:00:00+08:00,121.22,121.22,0,0
2023-02-01 00:00:00+08:00,119.71,119.71,0,0
