Date,Close,Adj Close,Dividends,Stock Splits
2023-11-30 00:00:00+08:00,131.97,131.97,0,0
2023-11-29 00:00:00+08:00,131.48,131.48,0,0
2023-11-28 00:00:00+08:00,131.44,131.44,0,0
2023-11-27 00:00:00+08:00,130.09,130.09,0,0
2023-11-26 00:00:00+08:00,,,0,0
2023-11-25 00:00:00+08:00,,,0,0
2023-11-24 00:00:00+08:00,131.33,131.33,0,0
2023-11-23 00:00:00+08:00,131.46,131.46,0,0
2023-11-22 00:00:00+08:00,131.61,131.61,0,0
2023-11-21 00:00:00+08:00,132.79,132.79,0,0
2023-11-20 00:00:00+08:00,130.91,130.91,0,0
2023-11-19 00:00:00+08:00,,,0,0
2023-11-18 00:00:00+08:00,,,0,0
2023-11-17 00:00:00+08:00,131.09,131.09,0,0
2023-11-16 00:00:00+08:00,131.09,131.09,0,0
2023-11-15 00:00:00+08:00,130.9,130.9,0,0
2023-11-14 00:00:00+08:00,129.19,129.19,0,0
2023-11-13 00:00:00+08:00,128.74,128.74,0,0
2023-11-12 00:00:00+08:00,,,0,0
2023-11-11 00:00:00+08:00,,,0,0
2023-11-10 00:00:00+08:00,126.92,126.92,0,0
2023-11-09 00:00:00+08:00,127.34,127.34,0,0
2023-11-08 00:00:00+08:00,127.19,127.19,0,0
2023-11-07 00:00:00+08:00,126.76,126.76,0,0
2023-11-06 00:00:00+08:00,126.3,126.3,0,0
2023-11-05 00:00:00+08:00,,,0,0
2023-11-04 00:00:00+08:00,,,0,0
2023-11-03 00:00:00+08:00,125.56,125.56,0,0
2023-11-02 00:00:00+08:00,124.73,124.73,0,0
2023-11-01 00:00:00+08:00,121.48,121.48,0,0
