Date,Close,Adj Close,Dividends,Stock Splits
2014-10-31 00:00:00+08:00,37.16,37.16,0,0
2014-10-30 00:00:00+08:00,36.8,36.8,0,0
2014-10-29 00:00:00+08:00,36.89,36.89,0,0
2014-10-28 00:00:00+08:00,37.64,37.64,0,0
2014-10-27 00:00:00+08:00,37.1,37.1,0,0
2014-10-26 00:00:00+08:00,,,0,0
2014-10-25 00:00:00+08:00,,,0,0
2014-10-24 00:00:00+08:00,36.9,36.9,0,0
2014-10-23 00:00:00+08:00,37.24,37.24,0,0
2014-10-22 00:00:00+08:00,37.3,37.3,0,0
2014-10-21 00:00:00+08:00,36.8,36.8,0,0
2014-10-20 00:00:00+08:00,36.86,36.86,0,0
2014-10-19 00:00:00+08:00,,,0,0
2014-10-18 00:00:00+08:00,,,0,0
2014-10-17 00:00:00+08:00,36.13,36.13,0,0
2014-10-16 00:00:00+08:00,36.56,36.56,0,0
2014-10-15 00:00:00+08:00,36.65,36.65,0,0
2014-10-14 00:00:00+08:00,36.99,36.99,0,0
2014-10-13 00:00:00+08:00,36.67,36.67,0,0
2014-10-12 00:00:00+08:00,,,0,0
2014-10-11 00:00:00+08:00,,,0,0
2014-10-10 00:00:00+08:00,,,0,0
2014-10-09 00:00:00+08:00,37.69,37.69,0,0
2014-10-08 00:00:00+08:00,37.49,37.49,0,0
2014-10-07 00:00:00+08:00,37.93,37.93,0,0
2014-10-06 00:00:00+08:00,38.13,38.13,0,0
2014-10-05 00:00:00+08:00,,,0,0
2014-10-04 00:00:00+08:00,,,0,0
2014-10-03 00:00:00+08:00,38.16,38.16,0,0
2014-10-02 00:00:00+08:00,37.45,37.45,0,0
2014-10-01 00:00:00+08:00,37.55,37.55,0,0
