Date,Close,Adj Close,Dividends,Stock Splits
2015-10-31 00:00:00+08:00,,,0,0
2015-10-30 00:00:00+08:00,35.96,35.96,0,0
2015-10-29 00:00:00+08:00,36.08,36.08,0,0
2015-10-28 00:00:00+08:00,37.35,37.35,0,0
2015-10-27 00:00:00+08:00,37.55,37.55,0,0
2015-10-26 00:00:00+08:00,37.81,37.81,0,0
2015-10-25 00:00:00+08:00,,,0,0
2015-10-24 00:00:00+08:00,,,0,0
2015-10-23 00:00:00+08:00,37.53,37.53,0,0
2015-10-22 00:00:00+08:00,37.13,37.13,0,0
2015-10-21 00:00:00+08:00,37.19,37.19,0,0
2015-10-20 00:00:00+08:00,37.42,37.42,0,0
2015-10-19 00:00:00+08:00,37.39,37.39,0,0
2015-10-18 00:00:00+08:00,,,0,0
2015-10-17 00:00:00+08:00,,,0,0
2015-10-16 00:00:00+08:00,37.31,37.31,0,0
2015-10-15 00:00:00+08:00,37.4,37.4,0,0
2015-10-14 00:00:00+08:00,36.92,36.92,0,0
2015-10-13 00:00:00+08:00,37.2,37.2,0,0
2015-10-12 00:00:00+08:00,37.32,37.32,0,0
2015-10-11 00:00:00+08:00,,,0,0
2015-10-10 00:00:00+08:00,,,0,0
2015-10-09 00:00:00+08:00,,,0,0
2015-10-08 00:00:00+08:00,36.71,36.71,0,0
2015-10-07 00:00:00+08:00,36.78,36.78,0,0
2015-10-06 00:00:00+08:00,36.29,36.29,0,0
2015-10-05 00:00:00+08:00,36.02,36.02,0,0
2015-10-04 00:00:00+08:00,,,0,0
2015-10-03 00:00:00+08:00,,,0,0
2015-10-02 00:00:00+08:00,35.95,35.95,0,0
2015-10-01 00:00:00+08:00,35.97,35.97,0,0
