Date,Close,Adj Close,Dividends,Stock Splits
2017-09-30 00:00:00+08:00,47.41,47.41,0,0
2017-09-29 00:00:00+08:00,47.23,47.23,0,0
2017-09-28 00:00:00+08:00,46.97,46.97,0,0
2017-09-27 00:00:00+08:00,47.14,47.14,0,0
2017-09-26 00:00:00+08:00,46.88,46.88,0,0
2017-09-25 00:00:00+08:00,47.23,47.23,0,0
2017-09-24 00:00:00+08:00,,,0,0
2017-09-23 00:00:00+08:00,,,0,0
2017-09-22 00:00:00+08:00,47.73,47.73,0,0
2017-09-21 00:00:00+08:00,48.39,48.39,0,0
2017-09-20 00:00:00+08:00,48.16,48.16,0,0
2017-09-19 00:00:00+08:00,48.47,48.47,0,0
2017-09-18 00:00:00+08:00,48.68,48.68,0,0
2017-09-17 00:00:00+08:00,,,0,0
2017-09-16 00:00:00+08:00,,,0,0
2017-09-15 00:00:00+08:00,48.41,48.41,0,0
2017-09-14 00:00:00+08:00,48.29,48.29,0,0
2017-09-13 00:00:00+08:00,48.25,48.25,0,0
2017-09-12 00:00:00+08:00,48.64,48.64,0,0
2017-09-11 00:00:00+08:00,48.42,48.42,0,0
2017-09-10 00:00:00+08:00,,,0,0
2017-09-09 00:00:00+08:00,,,0,0
2017-09-08 00:00:00+08:00,48.64,48.64,0,0
2017-09-07 00:00:00+08:00,48.33,48.33,0,0
2017-09-06 00:00:00+08:00,48.32,48.32,0,0
2017-09-05 00:00:00+08:00,48.65,48.65,0,0
2017-09-04 00:00:00+08:00,48.5,48.5,0,0
2017-09-03 00:00:00+08:00,,,0,0
2017-09-02 00:00:00+08:00,,,0,0
2017-09-01 00:00:00+08:00,48.58,48.58,0,0
