Date,Close,Adj Close,Dividends,Stock Splits
2023-11-30 00:00:00+08:00,75.25,75.25,0,0
2023-11-29 00:00:00+08:00,74.98,74.98,0,0
2023-11-28 00:00:00+08:00,74.95,74.95,0,0
2023-11-27 00:00:00+08:00,74.18,74.18,0,0
2023-11-26 00:00:00+08:00,,,0,0
2023-11-25 00:00:00+08:00,,,0,0
2023-11-24 00:00:00+08:00,74.89,74.89,0,0
2023-11-23 00:00:00+08:00,74.96,74.96,0,0
2023-11-22 00:00:00+08:00,75.05,75.05,0,0
2023-11-21 00:00:00+08:00,75.72,75.72,0,0
2023-11-20 00:00:00+08:00,74.64,74.64,0,0
2023-11-19 00:00:00+08:00,,,0,0
2023-11-18 00:00:00+08:00,,,0,0
2023-11-17 00:00:00+08:00,74.75,74.75,0,0
2023-11-16 00:00:00+08:00,74.75,74.75,0,0
2023-11-15 00:00:00+08:00,75.5,75.5,0,0
2023-11-14 00:00:00+08:00,74.51,74.51,0,0
2023-11-13 00:00:00+08:00,74.25,74.25,0,0
2023-11-12 00:00:00+08:00,,,0,0
2023-11-11 00:00:00+08:00,,,0,0
2023-11-10 00:00:00+08:00,73.2,73.2,0,0
2023-11-09 00:00:00+08:00,73.45,73.45,0,0
2023-11-08 00:00:00+08:00,73.36,73.36,0,0
2023-11-07 00:00:00+08:00,73.11,73.11,0,0
2023-11-06 00:00:00+08:00,72.85,72.85,0,0
2023-11-05 00:00:00+08:00,,,0,0
2023-11-04 00:00:00+08:00,,,0,0
2023-11-03 00:00:00+08:00,72.42,72.42,0,0
2023-11-02 00:00:00+08:00,71.94,71.94,0,0
2023-11-01 00:00:00+08:00,70.06,70.06,0,0
