Date,Close,Adj Close,Dividends,Stock Splits
2013-07-31 00:00:00+08:00,32.36,32.36,0,0
2013-07-30 00:00:00+08:00,32.55,32.55,0,0
2013-07-29 00:00:00+08:00,32.17,32.17,0,0
2013-07-28 00:00:00+08:00,,,0,0
2013-07-27 00:00:00+08:00,,,0,0
2013-07-26 00:00:00+08:00,32.48,32.48,0,0
2013-07-25 00:00:00+08:00,32.53,32.53,0,0
2013-07-24 00:00:00+08:00,32.57,32.57,0,0
2013-07-23 00:00:00+08:00,32.59,32.59,0,0
2013-07-22 00:00:00+08:00,32.04,32.04,0,0
2013-07-21 00:00:00+08:00,,,0,0
2013-07-20 00:00:00+08:00,,,0,0
2013-07-19 00:00:00+08:00,31.89,31.89,0,0
2013-07-18 00:00:00+08:00,32.67,32.67,0,0
2013-07-17 00:00:00+08:00,33.01,33.01,0,0
2013-07-16 00:00:00+08:00,32.96,32.96,0,0
2013-07-15 00:00:00+08:00,32.98,32.98,0,0
2013-07-14 00:00:00+08:00,,,0,0
2013-07-13 00:00:00+08:00,,,0,0
2013-07-12 00:00:00+08:00,32.87,32.87,0,0
2013-07-11 00:00:00+08:00,32.73,32.73,0,0
2013-07-10 00:00:00+08:00,31.98,31.98,0,0
2013-07-09 00:00:00+08:00,31.77,31.77,0,0
2013-07-08 00:00:00+08:00,31.34,31.34,0,0
2013-07-07 00:00:00+08:00,,,0,0
2013-07-06 00:00:00+08:00,,,0,0
2013-07-05 00:00:00+08:00,31.89,31.89,0,0
2013-07-04 00:00:00+08:00,31.36,31.36,0,0
2013-07-03 00:00:00+08:00,31.41,31.41,0,0
2013-07-02 00:00:00+08:00,31.72,31.72,0,0
2013-07-01 00:00:00+08:00,31.79,31.79,0,0
