Date,Close,Adj Close,Dividends,Stock Splits
2022-05-31 00:00:00+08:00,75.33,75.33,0,0
2022-05-30 00:00:00+08:00,74.06,74.06,0,0
2022-05-29 00:00:00+08:00,,,0,0
2022-05-28 00:00:00+08:00,,,0,0
2022-05-27 00:00:00+08:00,72.32,72.32,0,0
2022-05-26 00:00:00+08:00,70.63,70.63,0,0
2022-05-25 00:00:00+08:00,71.42,71.42,0,0
2022-05-24 00:00:00+08:00,70.87,70.87,0,0
2022-05-23 00:00:00+08:00,71.77,71.77,0,0
2022-05-22 00:00:00+08:00,,,0,0
2022-05-21 00:00:00+08:00,,,0,0
2022-05-20 00:00:00+08:00,71.78,71.78,0,0
2022-05-19 00:00:00+08:00,71.09,71.09,0,0
2022-05-18 00:00:00+08:00,72.64,72.64,0,0
2022-05-17 00:00:00+08:00,71.4,71.4,0,0
2022-05-16 00:00:00+08:00,70.64,70.64,0,0
2022-05-15 00:00:00+08:00,,,0,0
2022-05-14 00:00:00+08:00,,,0,0
2022-05-13 00:00:00+08:00,70.24,70.24,0,0
2022-05-12 00:00:00+08:00,69.44,69.44,0,0
2022-05-11 00:00:00+08:00,71.34,71.34,0,0
2022-05-10 00:00:00+08:00,71.38,71.38,0,0
2022-05-09 00:00:00+08:00,71.48,71.48,0,0
2022-05-08 00:00:00+08:00,,,0,0
2022-05-07 00:00:00+08:00,,,0,0
2022-05-06 00:00:00+08:00,72.86,72.86,0,0
2022-05-05 00:00:00+08:00,74.28,74.28,0,0
2022-05-04 00:00:00+08:00,73.7,73.7,0,0
2022-05-03 00:00:00+08:00,73.35,73.35,0,0
2022-05-02 00:00:00+08:00,,,0,0
2022-05-01 00:00:00+08:00,,,0,0
