Date,Close,Adj Close,Dividends,Stock Splits
2015-12-31 00:00:00+08:00,34.96,34.96,0,0
2015-12-30 00:00:00+08:00,34.67,34.67,0,0
2015-12-29 00:00:00+08:00,34.73,34.73,0,0
2015-12-28 00:00:00+08:00,35.09,35.09,0,0
2015-12-27 00:00:00+08:00,,,0,0
2015-12-26 00:00:00+08:00,,,0,0
2015-12-25 00:00:00+08:00,35.07,35.07,0,0
2015-12-24 00:00:00+08:00,34.94,34.94,0,0
2015-12-23 00:00:00+08:00,34.83,34.83,0,0
2015-12-22 00:00:00+08:00,34.74,34.74,0,0
2015-12-21 00:00:00+08:00,34.61,34.61,0,0
2015-12-20 00:00:00+08:00,,,0,0
2015-12-19 00:00:00+08:00,,,0,0
2015-12-18 00:00:00+08:00,34.56,34.56,0,0
2015-12-17 00:00:00+08:00,35.02,35.02,0,0
2015-12-16 00:00:00+08:00,34.41,34.41,0,0
2015-12-15 00:00:00+08:00,33.87,33.87,0,0
2015-12-14 00:00:00+08:00,33.86,33.86,0,0
2015-12-13 00:00:00+08:00,,,0,0
2015-12-12 00:00:00+08:00,,,0,0
2015-12-11 00:00:00+08:00,34.27,34.27,0,0
2015-12-10 00:00:00+08:00,34.62,34.62,0,0
2015-12-09 00:00:00+08:00,34.67,34.67,0,0
2015-12-08 00:00:00+08:00,35.1,35.1,0,0
2015-12-07 00:00:00+08:00,35.58,35.58,0,0
2015-12-06 00:00:00+08:00,,,0,0
2015-12-05 00:00:00+08:00,,,0,0
2015-12-04 00:00:00+08:00,35.27,35.27,0,0
2015-12-03 00:00:00+08:00,35.62,35.62,0,0
2015-12-02 00:00:00+08:00,35.66,35.66,0,0
2015-12-01 00:00:00+08:00,35.71,35.71,0,0
