Date,Close,Adj Close,Dividends,Stock Splits
2019-12-31 00:00:00+08:00,53.56,53.56,0,0
2019-12-30 00:00:00+08:00,53.96,53.96,0,0
2019-12-29 00:00:00+08:00,,,0,0
2019-12-28 00:00:00+08:00,,,0,0
2019-12-27 00:00:00+08:00,54.26,54.26,0,0
2019-12-26 00:00:00+08:00,53.77,53.77,0,0
2019-12-25 00:00:00+08:00,53.79,53.79,0,0
2019-12-24 00:00:00+08:00,53.68,53.68,0,0
2019-12-23 00:00:00+08:00,53.97,53.97,0,0
2019-12-22 00:00:00+08:00,,,0,0
2019-12-21 00:00:00+08:00,,,0,0
2019-12-20 00:00:00+08:00,53.55,53.55,0,0
2019-12-19 00:00:00+08:00,53.95,53.95,0,0
2019-12-18 00:00:00+08:00,54.49,54.49,0,0
2019-12-17 00:00:00+08:00,54.39,54.39,0,0
2019-12-16 00:00:00+08:00,53.46,53.46,0,0
2019-12-15 00:00:00+08:00,,,0,0
2019-12-14 00:00:00+08:00,,,0,0
2019-12-13 00:00:00+08:00,53.63,53.63,0,0
2019-12-12 00:00:00+08:00,52.95,52.95,0,0
2019-12-11 00:00:00+08:00,52.0,52.0,0,0
2019-12-10 00:00:00+08:00,51.52,51.52,0,0
2019-12-09 00:00:00+08:00,51.78,51.78,0,0
2019-12-08 00:00:00+08:00,,,0,0
2019-12-07 00:00:00+08:00,,,0,0
2019-12-06 00:00:00+08:00,51.47,51.47,0,0
2019-12-05 00:00:00+08:00,51.37,51.37,0,0
2019-12-04 00:00:00+08:00,50.89,50.89,0,0
2019-12-03 00:00:00+08:00,51.0,51.0,0,0
2019-12-02 00:00:00+08:00,50.89,50.89,0,0
2019-12-01 00:00:00+08:00,,,0,0
