Date,Close,Adj Close,Dividends,Stock Splits
2023-09-30 00:00:00+08:00,,,0,0
2023-09-29 00:00:00+08:00,,,0,0
2023-09-28 00:00:00+08:00,70.69,70.69,0,0
2023-09-27 00:00:00+08:00,70.53,70.53,0,0
2023-09-26 00:00:00+08:00,70.31,70.31,0,0
2023-09-25 00:00:00+08:00,71.16,71.16,0,0
2023-09-24 00:00:00+08:00,,,0,0
2023-09-23 00:00:00+08:00,,,0,0
2023-09-22 00:00:00+08:00,70.7,70.7,0,0
2023-09-21 00:00:00+08:00,70.84,70.84,0,0
2023-09-20 00:00:00+08:00,71.83,71.83,0,0
2023-09-19 00:00:00+08:00,72.28,72.28,0,0
2023-09-18 00:00:00+08:00,72.51,72.51,0,0
2023-09-17 00:00:00+08:00,,,0,0
2023-09-16 00:00:00+08:00,,,0,0
2023-09-15 00:00:00+08:00,73.88,73.88,0,0
2023-09-14 00:00:00+08:00,73.23,73.23,0,0
2023-09-13 00:00:00+08:00,71.99,71.99,0,0
2023-09-12 00:00:00+08:00,72.15,72.15,0,0
2023-09-11 00:00:00+08:00,71.34,71.34,0,0
2023-09-10 00:00:00+08:00,,,0,0
2023-09-09 00:00:00+08:00,,,0,0
2023-09-08 00:00:00+08:00,71.75,71.75,0,0
2023-09-07 00:00:00+08:00,72.0,72.0,0,0
2023-09-06 00:00:00+08:00,72.61,72.61,0,0
2023-09-05 00:00:00+08:00,72.93,72.93,0,0
2023-09-04 00:00:00+08:00,73.15,73.15,0,0
2023-09-03 00:00:00+08:00,,,0,0
2023-09-02 00:00:00+08:00,,,0,0
2023-09-01 00:00:00+08:00,72.4,72.4,0,0
