Date,Close,Adj Close,Dividends,Stock Splits
2026-06-30 00:00:00+08:00,,,0,0
2026-06-29 00:00:00+08:00,241.59,241.59,0,0
2026-06-28 00:00:00+08:00,,,0,0
2026-06-27 00:00:00+08:00,,,0,0
2026-06-26 00:00:00+08:00,239.13,239.13,0,0
2026-06-25 00:00:00+08:00,247.79,247.79,0,0
2026-06-24 00:00:00+08:00,246.75,246.75,0,0
2026-06-23 00:00:00+08:00,254.7,254.7,0,0
2026-06-22 00:00:00+08:00,257.18,257.18,0,0
2026-06-21 00:00:00+08:00,,,0,0
2026-06-20 00:00:00+08:00,,,0,0
2026-06-19 00:00:00+08:00,,,0,0
2026-06-18 00:00:00+08:00,249.36,249.36,0,0
2026-06-17 00:00:00+08:00,246.57,246.57,0,0
2026-06-16 00:00:00+08:00,247.11,247.11,0,0
2026-06-15 00:00:00+08:00,244.33,244.33,0,0
2026-06-14 00:00:00+08:00,,,0,0
2026-06-13 00:00:00+08:00,,,0,0
2026-06-12 00:00:00+08:00,237.17,237.17,0,0
2026-06-11 00:00:00+08:00,231.38,231.38,0,0
2026-06-10 00:00:00+08:00,231.8,231.8,0,0
2026-06-09 00:00:00+08:00,239.72,239.72,0,0
2026-06-08 00:00:00+08:00,233.92,233.92,0,0
2026-06-07 00:00:00+08:00,,,0,0
2026-06-06 00:00:00+08:00,,,0,0
2026-06-05 00:00:00+08:00,241.85,241.85,0,0
2026-06-04 00:00:00+08:00,245.01,245.01,0,0
2026-06-03 00:00:00+08:00,249.64,249.64,0,0
2026-06-02 00:00:00+08:00,244.63,244.63,0,0
2026-06-01 00:00:00+08:00,243.03,243.03,0,0
