Date,Close,Adj Close,Dividends,Stock Splits
2022-03-31 00:00:00+08:00,79.61,79.61,0,0
2022-03-30 00:00:00+08:00,79.78,79.78,0,0
2022-03-29 00:00:00+08:00,78.78,78.78,0,0
2022-03-28 00:00:00+08:00,78.65,78.65,0,0
2022-03-27 00:00:00+08:00,,,0,0
2022-03-26 00:00:00+08:00,,,0,0
2022-03-25 00:00:00+08:00,79.65,79.65,0,0
2022-03-24 00:00:00+08:00,79.45,79.45,0,0
2022-03-23 00:00:00+08:00,79.53,79.53,0,0
2022-03-22 00:00:00+08:00,78.65,78.65,0,0
2022-03-21 00:00:00+08:00,78.82,78.82,0,0
2022-03-20 00:00:00+08:00,,,0,0
2022-03-19 00:00:00+08:00,,,0,0
2022-03-18 00:00:00+08:00,78.31,78.31,0,0
2022-03-17 00:00:00+08:00,78.36,78.36,0,0
2022-03-16 00:00:00+08:00,75.79,75.79,0,0
2022-03-15 00:00:00+08:00,75.57,75.57,0,0
2022-03-14 00:00:00+08:00,77.08,77.08,0,0
2022-03-13 00:00:00+08:00,,,0,0
2022-03-12 00:00:00+08:00,,,0,0
2022-03-11 00:00:00+08:00,77.3,77.3,0,0
2022-03-10 00:00:00+08:00,78.27,78.27,0,0
2022-03-09 00:00:00+08:00,76.13,76.13,0,0
2022-03-08 00:00:00+08:00,75.37,75.37,0,0
2022-03-07 00:00:00+08:00,76.91,76.91,0,0
2022-03-06 00:00:00+08:00,,,0,0
2022-03-05 00:00:00+08:00,,,0,0
2022-03-04 00:00:00+08:00,79.46,79.46,0,0
2022-03-03 00:00:00+08:00,80.43,80.43,0,0
2022-03-02 00:00:00+08:00,80.19,80.19,0,0
2022-03-01 00:00:00+08:00,80.48,80.48,0,0
