Date,Close,Adj Close,Dividends,Stock Splits
2026-05-23 00:00:00+08:00,,,0,0
2026-05-22 00:00:00+08:00,225.98,225.98,0,0
2026-05-21 00:00:00+08:00,221.5,221.5,0,0
2026-05-20 00:00:00+08:00,214.5,214.5,0,0
2026-05-19 00:00:00+08:00,215.81,215.81,0,0
2026-05-18 00:00:00+08:00,220.05,220.05,0,0
2026-05-17 00:00:00+08:00,,,0,0
2026-05-16 00:00:00+08:00,,,0,0
2026-05-15 00:00:00+08:00,221.97,221.97,0,0
2026-05-14 00:00:00+08:00,224.36,224.36,0,0
2026-05-13 00:00:00+08:00,221.36,221.36,0,0
2026-05-12 00:00:00+08:00,224.7,224.7,0,0
2026-05-11 00:00:00+08:00,224.0,224.0,0,0
2026-05-10 00:00:00+08:00,,,0,0
2026-05-09 00:00:00+08:00,,,0,0
2026-05-08 00:00:00+08:00,224.66,224.66,0,0
2026-05-07 00:00:00+08:00,226.49,226.49,0,0
2026-05-06 00:00:00+08:00,221.65,221.65,0,0
2026-05-05 00:00:00+08:00,219.3,219.3,0,0
2026-05-04 00:00:00+08:00,219.54,219.54,0,0
2026-05-03 00:00:00+08:00,,,0,0
2026-05-02 00:00:00+08:00,,,0,0
2026-05-01 00:00:00+08:00,,,0,0
