日期,臺灣50指數,臺灣50報酬指數,Date,Close,Adj Close,Dividends,Stock Splits
102/03/01,"5,570.71","8,131.05",2013-03-01,5570.71,8131.05,0,0
102/03/04,"5,485.98","8,007.38",2013-03-04,5485.98,8007.38,0,0
102/03/05,"5,538.75","8,084.39",2013-03-05,5538.75,8084.39,0,0
102/03/06,"5,549.45","8,100.02",2013-03-06,5549.45,8100.02,0,0
102/03/07,"5,549.29","8,099.79",2013-03-07,5549.29,8099.79,0,0
102/03/08,"5,588.73","8,157.36",2013-03-08,5588.73,8157.36,0,0
102/03/11,"5,589.65","8,158.69",2013-03-11,5589.65,8158.69,0,0
102/03/12,"5,568.61","8,127.98",2013-03-12,5568.61,8127.98,0,0
102/03/13,"5,574.41","8,136.44",2013-03-13,5574.41,8136.44,0,0
102/03/14,"5,548.85","8,099.14",2013-03-14,5548.85,8099.14,0,0
102/03/15,"5,520.24","8,057.39",2013-03-15,5520.24,8057.39,0,0
102/03/18,"5,443.01","7,944.67",2013-03-18,5443.01,7944.67,0,0
102/03/19,"5,459.62","7,968.90",2013-03-19,5459.62,7968.9,0,0
102/03/20,"5,422.49","7,914.71",2013-03-20,5422.49,7914.71,0,0
102/03/21,"5,418.47","7,908.84",2013-03-21,5418.47,7908.84,0,0
102/03/22,"5,405.32","7,889.65",2013-03-22,5405.32,7889.65,0,0
102/03/25,"5,453.94","7,960.61",2013-03-25,5453.94,7960.61,0,0
102/03/26,"5,452.17","7,958.03",2013-03-26,5452.17,7958.03,0,0
102/03/27,"5,487.23","8,009.21",2013-03-27,5487.23,8009.21,0,0
102/03/28,"5,457.82","7,966.27",2013-03-28,5457.82,7966.27,0,0
102/03/29,"5,498.99","8,026.37",2013-03-29,5498.99,8026.37,0,0
