日期,臺灣50指數,臺灣50報酬指數,Date,Close,Adj Close,Dividends,Stock Splits
103/11/03,"6,572.20","10,122.15",2014-11-03,6572.2,10122.15,0,0
103/11/04,"6,566.38","10,113.19",2014-11-04,6566.38,10113.19,0,0
103/11/05,"6,542.23","10,075.99",2014-11-05,6542.23,10075.99,0,0
103/11/06,"6,500.43","10,011.61",2014-11-06,6500.43,10011.61,0,0
103/11/07,"6,499.11","10,009.58",2014-11-07,6499.11,10009.58,0,0
103/11/10,"6,625.24","10,203.83",2014-11-10,6625.24,10203.83,0,0
103/11/11,"6,602.88","10,169.40",2014-11-11,6602.88,10169.4,0,0
103/11/12,"6,510.69","10,027.41",2014-11-12,6510.69,10027.41,0,0
103/11/13,"6,572.51","10,122.63",2014-11-13,6572.51,10122.63,0,0
103/11/14,"6,572.35","10,122.39",2014-11-14,6572.35,10122.39,0,0
103/11/17,"6,497.73","10,007.45",2014-11-17,6497.73,10007.45,0,0
103/11/18,"6,490.52","9,996.35",2014-11-18,6490.52,9996.35,0,0
103/11/19,"6,592.38","10,153.23",2014-11-19,6592.38,10153.23,0,0
103/11/20,"6,678.64","10,286.08",2014-11-20,6678.64,10286.08,0,0
103/11/21,"6,679.34","10,287.15",2014-11-21,6679.34,10287.15,0,0
103/11/24,"6,701.78","10,321.73",2014-11-24,6701.78,10321.73,0,0
103/11/25,"6,692.67","10,307.69",2014-11-25,6692.67,10307.69,0,0
103/11/26,"6,702.18","10,322.33",2014-11-26,6702.18,10322.33,0,0
103/11/27,"6,742.73","10,384.79",2014-11-27,6742.73,10384.79,0,0
103/11/28,"6,766.01","10,420.65",2014-11-28,6766.01,10420.65,0,0
