日期,臺灣50指數,臺灣50報酬指數,Date,Close,Adj Close,Dividends,Stock Splits
107/04/02,"8,192.92","14,192.14",2018-04-02,8192.92,14192.14,0,0
107/04/03,"8,124.79","14,074.12",2018-04-03,8124.79,14074.12,0,0
107/04/09,"8,179.57","14,169.02",2018-04-09,8179.57,14169.02,0,0
107/04/10,"8,217.05","14,233.94",2018-04-10,8217.05,14233.94,0,0
107/04/11,"8,255.72","14,300.93",2018-04-11,8255.72,14300.93,0,0
107/04/12,"8,220.61","14,240.10",2018-04-12,8220.61,14240.1,0,0
107/04/13,"8,223.16","14,244.52",2018-04-13,8223.16,14244.52,0,0
107/04/16,"8,220.67","14,240.20",2018-04-16,8220.67,14240.2,0,0
107/04/17,"8,097.73","14,027.24",2018-04-17,8097.73,14027.24,0,0
107/04/18,"8,125.35","14,075.10",2018-04-18,8125.35,14075.1,0,0
107/04/19,"8,240.78","14,275.04",2018-04-19,8240.78,14275.04,0,0
107/04/20,"8,014.07","13,882.32",2018-04-20,8014.07,13882.32,0,0
107/04/23,"7,948.86","13,769.36",2018-04-23,7948.86,13769.36,0,0
107/04/24,"7,894.98","13,676.04",2018-04-24,7894.98,13676.04,0,0
107/04/25,"7,862.42","13,619.64",2018-04-25,7862.42,13619.64,0,0
107/04/26,"7,832.38","13,567.60",2018-04-26,7832.38,13567.6,0,0
107/04/27,"7,878.78","13,647.98",2018-04-27,7878.78,13647.98,0,0
107/04/30,"7,956.34","13,782.32",2018-04-30,7956.34,13782.32,0,0
