日期,臺灣50指數,臺灣50報酬指數,Date,Close,Adj Close,Dividends,Stock Splits
108/07/01,"8,162.31","14,925.47",2019-07-01,8162.31,14925.47,0,0
108/07/02,"8,129.04","14,907.56",2019-07-02,8129.04,14907.56,0,0
108/07/03,"8,008.21","14,710.41",2019-07-03,8008.21,14710.41,0,0
108/07/04,"8,034.43","14,780.30",2019-07-04,8034.43,14780.3,0,0
108/07/05,"8,040.40","14,791.27",2019-07-05,8040.4,14791.27,0,0
108/07/08,"8,018.86","14,781.44",2019-07-08,8018.86,14781.44,0,0
108/07/09,"7,977.71","14,715.58",2019-07-09,7977.71,14715.58,0,0
108/07/10,"8,073.18","14,891.67",2019-07-10,8073.18,14891.67,0,0
108/07/11,"8,123.40","14,994.15",2019-07-11,8123.4,14994.15,0,0
108/07/12,"8,101.24","14,953.25",2019-07-12,8101.24,14953.25,0,0
108/07/15,"8,152.28","15,063.59",2019-07-15,8152.28,15063.59,0,0
108/07/16,"8,169.79","15,110.61",2019-07-16,8169.79,15110.61,0,0
108/07/17,"8,102.20","14,985.59",2019-07-17,8102.2,14985.59,0,0
108/07/18,"8,099.08","14,979.82",2019-07-18,8099.08,14979.82,0,0
108/07/19,"8,167.35","15,112.41",2019-07-19,8167.35,15112.41,0,0
108/07/22,"8,239.46","15,253.18",2019-07-22,8239.46,15253.18,0,0
108/07/23,"8,247.13","15,269.36",2019-07-23,8247.13,15269.36,0,0
108/07/24,"8,241.86","15,267.44",2019-07-24,8241.86,15267.44,0,0
108/07/25,"8,229.77","15,320.12",2019-07-25,8229.77,15320.12,0,0
108/07/26,"8,164.67","15,198.92",2019-07-26,8164.67,15198.92,0,0
108/07/29,"8,158.17","15,195.24",2019-07-29,8158.17,15195.24,0,0
108/07/30,"8,139.36","15,160.20",2019-07-30,8139.36,15160.2,0,0
108/07/31,"8,125.73","15,149.86",2019-07-31,8125.73,15149.86,0,0
