日期,臺灣50指數,臺灣50報酬指數,Date,Close,Adj Close,Dividends,Stock Splits
109/12/01,"11,182.57","21,810.58",2020-12-01,11182.57,21810.58,0,0
109/12/02,"11,303.73","22,046.90",2020-12-02,11303.73,22046.9,0,0
109/12/03,"11,290.95","22,021.97",2020-12-03,11290.95,22021.97,0,0
109/12/04,"11,437.83","22,308.45",2020-12-04,11437.83,22308.45,0,0
109/12/07,"11,597.97","22,620.79",2020-12-07,11597.97,22620.79,0,0
109/12/08,"11,723.18","22,865.00",2020-12-08,11723.18,22865.0,0,0
109/12/09,"11,703.08","22,825.79",2020-12-09,11703.08,22825.79,0,0
109/12/10,"11,565.59","22,557.64",2020-12-10,11565.59,22557.64,0,0
109/12/11,"11,621.94","22,667.55",2020-12-11,11621.94,22667.55,0,0
109/12/14,"11,515.37","22,459.69",2020-12-14,11515.37,22459.69,0,0
109/12/15,"11,412.62","22,259.28",2020-12-15,11412.62,22259.28,0,0
109/12/16,"11,587.27","22,599.93",2020-12-16,11587.27,22599.93,0,0
109/12/17,"11,539.58","22,562.21",2020-12-17,11539.58,22562.21,0,0
109/12/18,"11,536.76","22,556.69",2020-12-18,11536.76,22556.69,0,0
109/12/21,"11,669.22","22,815.67",2020-12-21,11669.22,22815.67,0,0
109/12/22,"11,511.56","22,507.41",2020-12-22,11511.56,22507.41,0,0
109/12/23,"11,524.79","22,533.29",2020-12-23,11524.79,22533.29,0,0
109/12/24,"11,562.58","22,607.18",2020-12-24,11562.58,22607.18,0,0
109/12/25,"11,600.60","22,681.52",2020-12-25,11600.6,22681.52,0,0
109/12/28,"11,703.06","22,881.83",2020-12-28,11703.06,22881.83,0,0
109/12/29,"11,688.40","22,853.19",2020-12-29,11688.4,22853.19,0,0
109/12/30,"11,905.30","23,277.27",2020-12-30,11905.3,23277.27,0,0
109/12/31,"11,952.94","23,370.41",2020-12-31,11952.94,23370.41,0,0
