日期,臺灣50指數,臺灣50報酬指數,Date,Close,Adj Close,Dividends,Stock Splits
 95/03/01,"5,066.29","5,616.14",2006-03-01,5066.29,5616.14,0,0
 95/03/02,"5,101.44","5,655.11",2006-03-02,5101.44,5655.11,0,0
 95/03/03,"5,031.24","5,577.28",2006-03-03,5031.24,5577.28,0,0
 95/03/06,"5,049.87","5,597.94",2006-03-06,5049.87,5597.94,0,0
 95/03/07,"4,976.95","5,517.11",2006-03-07,4976.95,5517.11,0,0
 95/03/08,"4,931.56","5,466.78",2006-03-08,4931.56,5466.78,0,0
 95/03/09,"4,957.79","5,495.86",2006-03-09,4957.79,5495.86,0,0
 95/03/10,"4,970.76","5,510.25",2006-03-10,4970.76,5510.25,0,0
 95/03/13,"5,016.00","5,560.39",2006-03-13,5016.0,5560.39,0,0
 95/03/14,"4,941.57","5,477.89",2006-03-14,4941.57,5477.89,0,0
 95/03/15,"5,007.62","5,551.10",2006-03-15,5007.62,5551.1,0,0
 95/03/16,"4,995.11","5,537.23",2006-03-16,4995.11,5537.23,0,0
 95/03/17,"5,014.01","5,558.19",2006-03-17,5014.01,5558.19,0,0
 95/03/20,"4,990.29","5,531.89",2006-03-20,4990.29,5531.89,0,0
 95/03/21,"4,947.69","5,484.67",2006-03-21,4947.69,5484.67,0,0
 95/03/22,"4,882.64","5,412.56",2006-03-22,4882.64,5412.56,0,0
 95/03/23,"4,868.36","5,396.73",2006-03-23,4868.36,5396.73,0,0
 95/03/24,"4,880.81","5,410.53",2006-03-24,4880.81,5410.53,0,0
 95/03/27,"4,921.96","5,456.15",2006-03-27,4921.96,5456.15,0,0
 95/03/28,"4,949.08","5,486.21",2006-03-28,4949.08,5486.21,0,0
 95/03/29,"4,985.36","5,526.43",2006-03-29,4985.36,5526.43,0,0
 95/03/30,"5,023.57","5,568.79",2006-03-30,5023.57,5568.79,0,0
 95/03/31,"5,077.36","5,628.42",2006-03-31,5077.36,5628.42,0,0
