日期,臺灣50指數,臺灣50報酬指數,Date,Close,Adj Close,Dividends,Stock Splits
103/02/05,"5,566.81","8,345.11",2014-02-05,5566.81,8345.11,0,0
103/02/06,"5,600.84","8,396.11",2014-02-06,5600.84,8396.11,0,0
103/02/07,"5,663.48","8,490.02",2014-02-07,5663.48,8490.02,0,0
103/02/10,"5,659.33","8,483.80",2014-02-10,5659.33,8483.8,0,0
103/02/11,"5,691.63","8,532.22",2014-02-11,5691.63,8532.22,0,0
103/02/12,"5,759.57","8,634.07",2014-02-12,5759.57,8634.07,0,0
103/02/13,"5,731.58","8,592.11",2014-02-13,5731.58,8592.11,0,0
103/02/14,"5,792.19","8,682.97",2014-02-14,5792.19,8682.97,0,0
103/02/17,"5,797.56","8,691.02",2014-02-17,5797.56,8691.02,0,0
103/02/18,"5,819.76","8,724.30",2014-02-18,5819.76,8724.3,0,0
103/02/19,"5,830.84","8,740.90",2014-02-19,5830.84,8740.9,0,0
103/02/20,"5,776.49","8,659.43",2014-02-20,5776.49,8659.43,0,0
103/02/21,"5,836.89","8,749.97",2014-02-21,5836.89,8749.97,0,0
103/02/24,"5,795.20","8,687.48",2014-02-24,5795.2,8687.48,0,0
103/02/25,"5,810.13","8,709.86",2014-02-25,5810.13,8709.86,0,0
103/02/26,"5,821.23","8,726.50",2014-02-26,5821.23,8726.5,0,0
103/02/27,"5,842.49","8,758.36",2014-02-27,5842.49,8758.36,0,0
