日期,臺灣50指數,臺灣50報酬指數,Date,Close,Adj Close,Dividends,Stock Splits
107/02/01,"8,490.07","14,706.87",2018-02-01,8490.07,14706.87,0,0
107/02/02,"8,480.65","14,690.55",2018-02-02,8480.65,14690.55,0,0
107/02/05,"8,324.27","14,419.67",2018-02-05,8324.27,14419.67,0,0
107/02/06,"7,927.84","13,732.96",2018-02-06,7927.84,13732.96,0,0
107/02/07,"8,021.27","13,894.79",2018-02-07,8021.27,13894.79,0,0
107/02/08,"8,008.04","13,871.87",2018-02-08,8008.04,13871.87,0,0
107/02/09,"7,865.48","13,624.92",2018-02-09,7865.48,13624.92,0,0
107/02/12,"7,929.26","13,735.41",2018-02-12,7929.26,13735.41,0,0
107/02/21,"8,141.33","14,102.77",2018-02-21,8141.33,14102.77,0,0
107/02/22,"8,070.27","13,979.67",2018-02-22,8070.27,13979.67,0,0
107/02/23,"8,188.81","14,185.02",2018-02-23,8188.81,14185.02,0,0
107/02/26,"8,207.53","14,217.45",2018-02-26,8207.53,14217.45,0,0
107/02/27,"8,187.76","14,183.20",2018-02-27,8187.76,14183.2,0,0
