日期,臺灣50指數,臺灣50報酬指數,Date,Close,Adj Close,Dividends,Stock Splits
112/02/01,"11,964.02","25,075.20",2023-02-01,11964.02,25075.2,0,0
112/02/02,"12,114.42","25,390.43",2023-02-02,12114.42,25390.43,0,0
112/02/03,"12,128.74","25,420.43",2023-02-03,12128.74,25420.43,0,0
112/02/06,"11,891.14","24,922.46",2023-02-06,11891.14,24922.46,0,0
112/02/07,"11,863.95","24,865.47",2023-02-07,11863.95,24865.47,0,0
112/02/08,"12,102.58","25,365.60",2023-02-08,12102.58,25365.6,0,0
112/02/09,"12,092.35","25,344.17",2023-02-09,12092.35,25344.17,0,0
112/02/10,"12,141.85","25,447.91",2023-02-10,12141.85,25447.91,0,0
112/02/13,"12,094.16","25,347.96",2023-02-13,12094.16,25347.96,0,0
112/02/14,"12,185.84","25,540.12",2023-02-14,12185.84,25540.12,0,0
112/02/15,"11,923.54","24,990.35",2023-02-15,11923.54,24990.35,0,0
112/02/16,"11,988.73","25,127.00",2023-02-16,11988.73,25127.0,0,0
112/02/17,"11,885.65","24,910.96",2023-02-17,11885.65,24910.96,0,0
112/02/20,"11,910.18","24,962.37",2023-02-20,11910.18,24962.37,0,0
112/02/21,"11,900.03","24,941.08",2023-02-21,11900.03,24941.08,0,0
112/02/22,"11,758.38","24,644.21",2023-02-22,11758.38,24644.21,0,0
112/02/23,"11,929.71","25,003.30",2023-02-23,11929.71,25003.3,0,0
