日期,臺灣50指數,臺灣50報酬指數,Date,Close,Adj Close,Dividends,Stock Splits
106/10/02,"7,912.84","13,706.97",2017-10-02,7912.84,13706.97,0,0
106/10/03,"7,929.53","13,735.89",2017-10-03,7929.53,13735.89,0,0
106/10/05,"7,962.68","13,793.30",2017-10-05,7962.68,13793.3,0,0
106/10/06,"7,980.26","13,823.76",2017-10-06,7980.26,13823.76,0,0
106/10/11,"8,113.72","14,054.94",2017-10-11,8113.72,14054.94,0,0
106/10/12,"8,183.76","14,176.28",2017-10-12,8183.76,14176.28,0,0
106/10/13,"8,186.54","14,181.08",2017-10-13,8186.54,14181.08,0,0
106/10/16,"8,227.46","14,251.97",2017-10-16,8227.46,14251.97,0,0
106/10/17,"8,196.34","14,198.06",2017-10-17,8196.34,14198.06,0,0
106/10/18,"8,202.26","14,208.31",2017-10-18,8202.26,14208.31,0,0
106/10/19,"8,232.77","14,261.17",2017-10-19,8232.77,14261.17,0,0
106/10/20,"8,195.17","14,196.03",2017-10-20,8195.17,14196.03,0,0
106/10/23,"8,196.79","14,198.84",2017-10-23,8196.79,14198.84,0,0
106/10/24,"8,186.35","14,180.75",2017-10-24,8186.35,14180.75,0,0
106/10/25,"8,205.83","14,214.51",2017-10-25,8205.83,14214.51,0,0
106/10/26,"8,173.13","14,157.86",2017-10-26,8173.13,14157.86,0,0
106/10/27,"8,196.15","14,197.73",2017-10-27,8196.15,14197.73,0,0
106/10/30,"8,265.20","14,317.34",2017-10-30,8265.2,14317.34,0,0
106/10/31,"8,272.87","14,330.63",2017-10-31,8272.87,14330.63,0,0
