日期,臺灣50指數,臺灣50報酬指數,Date,Close,Adj Close,Dividends,Stock Splits
 93/05/03,"4,524.83","4,669.60",2004-05-03,4524.83,4669.6,0,0
 93/05/04,"4,648.18","4,796.90",2004-05-04,4648.18,4796.9,0,0
 93/05/05,"4,394.69","4,535.30",2004-05-05,4394.69,4535.3,0,0
 93/05/06,"4,443.01","4,585.16",2004-05-06,4443.01,4585.16,0,0
 93/05/07,"4,546.06","4,691.51",2004-05-07,4546.06,4691.51,0,0
 93/05/10,"4,369.50","4,509.30",2004-05-10,4369.5,4509.3,0,0
 93/05/11,"4,421.42","4,562.88",2004-05-11,4421.42,4562.88,0,0
 93/05/12,"4,467.97","4,610.92",2004-05-12,4467.97,4610.92,0,0
 93/05/13,"4,445.82","4,588.06",2004-05-13,4445.82,4588.06,0,0
 93/05/14,"4,334.46","4,473.14",2004-05-14,4334.46,4473.14,0,0
 93/05/17,"4,101.08","4,232.29",2004-05-17,4101.08,4232.29,0,0
 93/05/18,"4,163.83","4,297.05",2004-05-18,4163.83,4297.05,0,0
 93/05/19,"4,408.15","4,549.18",2004-05-19,4408.15,4549.18,0,0
 93/05/20,"4,374.13","4,514.07",2004-05-20,4374.13,4514.07,0,0
 93/05/21,"4,470.76","4,613.80",2004-05-21,4470.76,4613.8,0,0
 93/05/24,"4,445.69","4,587.92",2004-05-24,4445.69,4587.92,0,0
 93/05/25,"4,465.63","4,608.50",2004-05-25,4465.63,4608.5,0,0
 93/05/26,"4,524.76","4,669.53",2004-05-26,4524.76,4669.53,0,0
 93/05/27,"4,530.57","4,678.52",2004-05-27,4530.57,4678.52,0,0
 93/05/28,"4,618.89","4,769.72",2004-05-28,4618.89,4769.72,0,0
 93/05/31,"4,471.24","4,617.25",2004-05-31,4471.24,4617.25,0,0
