日期,臺灣50指數,臺灣50報酬指數,Date,Close,Adj Close,Dividends,Stock Splits
113/09/02,"18,024.50","39,888.89",2024-09-02,18024.5,39888.89,0,0
113/09/03,"17,902.48","39,618.85",2024-09-03,17902.48,39618.85,0,0
113/09/04,"17,039.14","37,708.25",2024-09-04,17039.14,37708.25,0,0
113/09/05,"17,150.50","37,961.87",2024-09-05,17150.5,37961.87,0,0
113/09/06,"17,409.44","38,535.02",2024-09-06,17409.44,38535.02,0,0
113/09/09,"17,094.39","37,837.69",2024-09-09,17094.39,37837.69,0,0
113/09/10,"17,117.14","37,888.04",2024-09-10,17117.14,37888.04,0,0
113/09/11,"17,064.91","37,772.44",2024-09-11,17064.91,37772.44,0,0
113/09/12,"17,673.96","39,218.85",2024-09-12,17673.96,39218.85,0,0
113/09/13,"17,741.64","39,369.04",2024-09-13,17741.64,39369.04,0,0
113/09/16,"17,792.60","39,482.13",2024-09-16,17792.6,39482.13,0,0
113/09/18,"17,635.45","39,133.39",2024-09-18,17635.45,39133.39,0,0
113/09/19,"17,940.35","39,809.98",2024-09-19,17940.35,39809.98,0,0
113/09/20,"18,098.18","40,160.20",2024-09-20,18098.18,40160.2,0,0
113/09/23,"18,223.89","40,439.15",2024-09-23,18223.89,40439.15,0,0
113/09/24,"18,394.24","40,817.17",2024-09-24,18394.24,40817.17,0,0
113/09/25,"18,692.54","41,479.11",2024-09-25,18692.54,41479.11,0,0
113/09/26,"18,835.24","41,798.10",2024-09-26,18835.24,41798.1,0,0
113/09/27,"18,696.10","41,489.34",2024-09-27,18696.1,41489.34,0,0
