日期,臺灣50指數,臺灣50報酬指數,Date,Close,Adj Close,Dividends,Stock Splits
102/09/02,"5,502.13","8,234.60",2013-09-02,5502.13,8234.6,0,0
102/09/03,"5,534.09","8,282.43",2013-09-03,5534.09,8282.43,0,0
102/09/04,"5,519.32","8,260.33",2013-09-04,5519.32,8260.33,0,0
102/09/05,"5,570.18","8,336.45",2013-09-05,5570.18,8336.45,0,0
102/09/06,"5,560.12","8,321.40",2013-09-06,5560.12,8321.4,0,0
102/09/09,"5,596.53","8,387.74",2013-09-09,5596.53,8387.74,0,0
102/09/10,"5,625.41","8,431.03",2013-09-10,5625.41,8431.03,0,0
102/09/11,"5,623.15","8,427.64",2013-09-11,5623.15,8427.64,0,0
102/09/12,"5,621.56","8,425.26",2013-09-12,5621.56,8425.26,0,0
102/09/13,"5,571.13","8,349.67",2013-09-13,5571.13,8349.67,0,0
102/09/14,"5,551.16","8,319.74",2013-09-14,5551.16,8319.74,0,0
102/09/16,"5,649.92","8,467.76",2013-09-16,5649.92,8467.76,0,0
102/09/17,"5,649.41","8,467.00",2013-09-17,5649.41,8467.0,0,0
102/09/18,"5,601.16","8,394.69",2013-09-18,5601.16,8394.69,0,0
102/09/23,"5,672.39","8,501.44",2013-09-23,5672.39,8501.44,0,0
102/09/24,"5,670.86","8,499.14",2013-09-24,5670.86,8499.14,0,0
102/09/25,"5,644.27","8,459.30",2013-09-25,5644.27,8459.3,0,0
102/09/26,"5,574.02","8,354.02",2013-09-26,5574.02,8354.02,0,0
102/09/27,"5,619.20","8,421.72",2013-09-27,5619.2,8421.72,0,0
102/09/30,"5,555.98","8,326.97",2013-09-30,5555.98,8326.97,0,0
