日期,臺灣50指數,臺灣50報酬指數,Date,Close,Adj Close,Dividends,Stock Splits
 92/03/03,"3,293.85","3,332.32",2003-03-03,3293.85,3332.32,0,0
 92/03/04,"3,263.74","3,301.86",2003-03-04,3263.74,3301.86,0,0
 92/03/05,"3,192.39","3,229.67",2003-03-05,3192.39,3229.67,0,0
 92/03/06,"3,188.76","3,225.99",2003-03-06,3188.76,3225.99,0,0
 92/03/07,"3,173.82","3,210.88",2003-03-07,3173.82,3210.88,0,0
 92/03/10,"3,163.41","3,200.34",2003-03-10,3163.41,3200.34,0,0
 92/03/11,"3,123.44","3,159.91",2003-03-11,3123.44,3159.91,0,0
 92/03/12,"3,171.28","3,208.31",2003-03-12,3171.28,3208.31,0,0
 92/03/13,"3,203.63","3,241.03",2003-03-13,3203.63,3241.03,0,0
 92/03/14,"3,282.92","3,321.25",2003-03-14,3282.92,3321.25,0,0
 92/03/17,"3,200.57","3,237.95",2003-03-17,3200.57,3237.95,0,0
 92/03/18,"3,355.39","3,394.57",2003-03-18,3355.39,3394.57,0,0
 92/03/19,"3,342.88","3,381.91",2003-03-19,3342.88,3381.91,0,0
 92/03/20,"3,405.25","3,445.02",2003-03-20,3405.25,3445.02,0,0
 92/03/21,"3,395.47","3,435.12",2003-03-21,3395.47,3435.12,0,0
 92/03/24,"3,384.86","3,424.39",2003-03-24,3384.86,3424.39,0,0
 92/03/25,"3,318.11","3,356.85",2003-03-25,3318.11,3356.85,0,0
 92/03/26,"3,315.24","3,353.95",2003-03-26,3315.24,3353.95,0,0
 92/03/27,"3,325.71","3,364.55",2003-03-27,3325.71,3364.55,0,0
 92/03/28,"3,297.90","3,336.41",2003-03-28,3297.9,3336.41,0,0
 92/03/31,"3,165.44","3,202.40",2003-03-31,3165.44,3202.4,0,0
