日期,臺灣50指數,臺灣50報酬指數,Date,Close,Adj Close,Dividends,Stock Splits
109/11/02,"10,107.13","19,713.05",2020-11-02,10107.13,19713.05,0,0
109/11/03,"10,224.45","19,941.86",2020-11-03,10224.45,19941.86,0,0
109/11/04,"10,361.20","20,208.57",2020-11-04,10361.2,20208.57,0,0
109/11/05,"10,405.61","20,295.20",2020-11-05,10405.61,20295.2,0,0
109/11/06,"10,452.04","20,385.75",2020-11-06,10452.04,20385.75,0,0
109/11/09,"10,574.50","20,624.61",2020-11-09,10574.5,20624.61,0,0
109/11/10,"10,509.69","20,498.20",2020-11-10,10509.69,20498.2,0,0
109/11/11,"10,660.77","20,792.87",2020-11-11,10660.77,20792.87,0,0
109/11/12,"10,651.30","20,774.39",2020-11-12,10651.3,20774.39,0,0
109/11/13,"10,700.30","20,869.95",2020-11-13,10700.3,20869.95,0,0
109/11/16,"11,015.88","21,485.47",2020-11-16,11015.88,21485.47,0,0
109/11/17,"11,051.27","21,554.50",2020-11-17,11051.27,21554.5,0,0
109/11/18,"11,238.24","21,919.16",2020-11-18,11238.24,21919.16,0,0
109/11/19,"11,160.65","21,767.84",2020-11-19,11160.65,21767.84,0,0
109/11/20,"11,138.51","21,724.66",2020-11-20,11138.51,21724.66,0,0
109/11/23,"11,289.97","22,020.06",2020-11-23,11289.97,22020.06,0,0
109/11/24,"11,213.92","21,871.74",2020-11-24,11213.92,21871.74,0,0
109/11/25,"11,125.79","21,699.85",2020-11-25,11125.79,21699.85,0,0
109/11/26,"11,192.80","21,830.54",2020-11-26,11192.8,21830.54,0,0
109/11/27,"11,181.80","21,809.09",2020-11-27,11181.8,21809.09,0,0
109/11/30,"11,011.30","21,476.55",2020-11-30,11011.3,21476.55,0,0
