日期,臺灣50指數,臺灣50報酬指數,Date,Close,Adj Close,Dividends,Stock Splits
104/08/03,"6,383.99","10,089.37",2015-08-03,6383.99,10089.37,0,0
104/08/04,"6,407.62","10,135.82",2015-08-04,6407.62,10135.82,0,0
104/08/05,"6,395.42","10,116.52",2015-08-05,6395.42,10116.52,0,0
104/08/06,"6,337.26","10,038.86",2015-08-06,6337.26,10038.86,0,0
104/08/07,"6,324.51","10,018.65",2015-08-07,6324.51,10018.65,0,0
104/08/10,"6,291.59","9,988.77",2015-08-10,6291.59,9988.77,0,0
104/08/11,"6,262.54","9,946.33",2015-08-11,6262.54,9946.33,0,0
104/08/12,"6,158.67","9,781.88",2015-08-12,6158.67,9781.88,0,0
104/08/13,"6,173.19","9,822.36",2015-08-13,6173.19,9822.36,0,0
104/08/14,"6,161.47","9,803.73",2015-08-14,6161.47,9803.73,0,0
104/08/17,"6,090.00","9,693.99",2015-08-17,6090.0,9693.99,0,0
104/08/18,"6,079.18","9,676.77",2015-08-18,6079.18,9676.77,0,0
104/08/19,"5,987.03","9,530.09",2015-08-19,5987.03,9530.09,0,0
104/08/20,"5,977.17","9,517.79",2015-08-20,5977.17,9517.79,0,0
104/08/21,"5,792.48","9,223.70",2015-08-21,5792.48,9223.7,0,0
104/08/24,"5,562.29","8,857.15",2015-08-24,5562.29,8857.15,0,0
104/08/25,"5,815.08","9,259.68",2015-08-25,5815.08,9259.68,0,0
104/08/26,"5,814.76","9,259.18",2015-08-26,5814.76,9259.18,0,0
104/08/27,"5,886.09","9,375.44",2015-08-27,5886.09,9375.44,0,0
104/08/28,"6,032.99","9,609.43",2015-08-28,6032.99,9609.43,0,0
104/08/31,"6,182.89","9,848.19",2015-08-31,6182.89,9848.19,0,0
