日期,臺灣50指數,臺灣50報酬指數,Date,Close,Adj Close,Dividends,Stock Splits
106/04/05,"7,473.14","12,459.73",2017-04-05,7473.14,12459.73,0,0
106/04/06,"7,422.62","12,375.51",2017-04-06,7422.62,12375.51,0,0
106/04/07,"7,393.54","12,327.02",2017-04-07,7393.54,12327.02,0,0
106/04/10,"7,400.99","12,339.44",2017-04-10,7400.99,12339.44,0,0
106/04/11,"7,388.98","12,319.41",2017-04-11,7388.98,12319.41,0,0
106/04/12,"7,391.84","12,324.18",2017-04-12,7391.84,12324.18,0,0
106/04/13,"7,406.23","12,348.18",2017-04-13,7406.23,12348.18,0,0
106/04/14,"7,347.05","12,249.51",2017-04-14,7347.05,12249.51,0,0
106/04/17,"7,334.74","12,228.98",2017-04-17,7334.74,12228.98,0,0
106/04/18,"7,338.26","12,234.86",2017-04-18,7338.26,12234.86,0,0
106/04/19,"7,258.31","12,101.55",2017-04-19,7258.31,12101.55,0,0
106/04/20,"7,260.60","12,105.38",2017-04-20,7260.6,12105.38,0,0
106/04/21,"7,334.62","12,228.78",2017-04-21,7334.62,12228.78,0,0
106/04/24,"7,343.99","12,244.40",2017-04-24,7343.99,12244.4,0,0
106/04/25,"7,437.04","12,399.54",2017-04-25,7437.04,12399.54,0,0
106/04/26,"7,429.73","12,387.36",2017-04-26,7429.73,12387.36,0,0
106/04/27,"7,434.46","12,395.24",2017-04-27,7434.46,12395.24,0,0
106/04/28,"7,448.71","12,419.00",2017-04-28,7448.71,12419.0,0,0
