日期,臺灣50指數,臺灣50報酬指數,Date,Close,Adj Close,Dividends,Stock Splits
106/09/01,"8,054.01","13,940.05",2017-09-01,8054.01,13940.05,0,0
106/09/04,"8,041.44","13,918.29",2017-09-04,8041.44,13918.29,0,0
106/09/05,"8,066.96","13,962.46",2017-09-05,8066.96,13962.46,0,0
106/09/06,"8,012.13","13,867.56",2017-09-06,8012.13,13867.56,0,0
106/09/07,"8,013.36","13,869.68",2017-09-07,8013.36,13869.68,0,0
106/09/08,"8,065.24","13,959.49",2017-09-08,8065.24,13959.49,0,0
106/09/11,"8,027.54","13,894.22",2017-09-11,8027.54,13894.22,0,0
106/09/12,"8,063.95","13,957.26",2017-09-12,8063.95,13957.26,0,0
106/09/13,"7,998.99","13,844.82",2017-09-13,7998.99,13844.82,0,0
106/09/14,"8,002.42","13,859.27",2017-09-14,8002.42,13859.27,0,0
106/09/15,"8,022.53","13,894.09",2017-09-15,8022.53,13894.09,0,0
106/09/18,"8,064.81","13,970.22",2017-09-18,8064.81,13970.22,0,0
106/09/19,"8,031.77","13,912.98",2017-09-19,8031.77,13912.98,0,0
106/09/20,"7,979.25","13,822.00",2017-09-20,7979.25,13822.0,0,0
106/09/21,"8,017.68","13,888.59",2017-09-21,8017.68,13888.59,0,0
106/09/22,"7,906.42","13,695.84",2017-09-22,7906.42,13695.84,0,0
106/09/25,"7,824.33","13,553.65",2017-09-25,7824.33,13553.65,0,0
106/09/26,"7,765.41","13,451.58",2017-09-26,7765.41,13451.58,0,0
106/09/27,"7,809.43","13,527.84",2017-09-27,7809.43,13527.84,0,0
106/09/28,"7,781.76","13,479.90",2017-09-28,7781.76,13479.9,0,0
106/09/29,"7,824.63","13,554.17",2017-09-29,7824.63,13554.17,0,0
106/09/30,"7,855.08","13,606.92",2017-09-30,7855.08,13606.92,0,0
