日期,臺灣50指數,臺灣50報酬指數,Date,Close,Adj Close,Dividends,Stock Splits
 99/03/01,"5,232.58","6,795.61",2010-03-01,5232.58,6795.61,0,0
 99/03/02,"5,247.64","6,815.18",2010-03-02,5247.64,6815.18,0,0
 99/03/03,"5,260.77","6,832.23",2010-03-03,5260.77,6832.23,0,0
 99/03/04,"5,211.05","6,767.65",2010-03-04,5211.05,6767.65,0,0
 99/03/05,"5,283.51","6,861.76",2010-03-05,5283.51,6861.76,0,0
 99/03/08,"5,359.39","6,960.30",2010-03-08,5359.39,6960.3,0,0
 99/03/09,"5,361.76","6,963.39",2010-03-09,5361.76,6963.39,0,0
 99/03/10,"5,366.23","6,969.19",2010-03-10,5366.23,6969.19,0,0
 99/03/11,"5,342.86","6,938.84",2010-03-11,5342.86,6938.84,0,0
 99/03/12,"5,335.49","6,929.27",2010-03-12,5335.49,6929.27,0,0
 99/03/15,"5,254.31","6,823.84",2010-03-15,5254.31,6823.84,0,0
 99/03/16,"5,290.69","6,871.08",2010-03-16,5290.69,6871.08,0,0
 99/03/17,"5,392.37","7,003.14",2010-03-17,5392.37,7003.14,0,0
 99/03/18,"5,408.80","7,024.48",2010-03-18,5408.8,7024.48,0,0
 99/03/19,"5,407.95","7,023.36",2010-03-19,5407.95,7023.36,0,0
 99/03/22,"5,337.73","6,932.17",2010-03-22,5337.73,6932.17,0,0
 99/03/23,"5,324.59","6,915.11",2010-03-23,5324.59,6915.11,0,0
 99/03/24,"5,327.95","6,919.47",2010-03-24,5327.95,6919.47,0,0
 99/03/25,"5,345.57","6,942.36",2010-03-25,5345.57,6942.36,0,0
 99/03/26,"5,376.62","6,982.68",2010-03-26,5376.62,6982.68,0,0
 99/03/29,"5,411.14","7,027.51",2010-03-29,5411.14,7027.51,0,0
 99/03/30,"5,424.47","7,044.83",2010-03-30,5424.47,7044.83,0,0
 99/03/31,"5,384.87","6,993.40",2010-03-31,5384.87,6993.4,0,0
