日期,臺灣50指數,臺灣50報酬指數,Date,Close,Adj Close,Dividends,Stock Splits
112/11/01,"11,956.72","25,893.54",2023-11-01,11956.72,25893.54,0,0
112/11/02,"12,276.90","26,586.91",2023-11-02,12276.9,26586.91,0,0
112/11/03,"12,359.33","26,765.42",2023-11-03,12359.33,26765.42,0,0
112/11/06,"12,432.08","26,922.98",2023-11-06,12432.08,26922.98,0,0
112/11/07,"12,477.52","27,021.38",2023-11-07,12477.52,27021.38,0,0
112/11/08,"12,519.43","27,112.14",2023-11-08,12519.43,27112.14,0,0
112/11/09,"12,534.89","27,145.61",2023-11-09,12534.89,27145.61,0,0
112/11/10,"12,493.28","27,055.50",2023-11-10,12493.28,27055.5,0,0
112/11/13,"12,673.77","27,446.39",2023-11-13,12673.77,27446.39,0,0
112/11/14,"12,717.88","27,541.90",2023-11-14,12717.88,27541.9,0,0
112/11/15,"12,887.23","27,908.64",2023-11-15,12887.23,27908.64,0,0
112/11/16,"12,905.69","27,948.63",2023-11-16,12905.69,27948.63,0,0
112/11/17,"12,905.94","27,949.17",2023-11-17,12905.94,27949.17,0,0
112/11/20,"12,887.95","27,910.21",2023-11-20,12887.95,27910.21,0,0
112/11/21,"13,073.68","28,312.42",2023-11-21,13073.68,28312.42,0,0
112/11/22,"12,957.91","28,061.71",2023-11-22,12957.91,28061.71,0,0
112/11/23,"12,942.10","28,027.47",2023-11-23,12942.1,28027.47,0,0
112/11/24,"12,930.13","28,001.56",2023-11-24,12930.13,28001.56,0,0
112/11/27,"12,808.51","27,738.17",2023-11-27,12808.51,27738.17,0,0
112/11/28,"12,941.09","28,025.28",2023-11-28,12941.09,28025.28,0,0
112/11/29,"12,945.77","28,035.43",2023-11-29,12945.77,28035.43,0,0
112/11/30,"12,993.54","28,138.87",2023-11-30,12993.54,28138.87,0,0
