日期,臺灣50指數,臺灣50報酬指數,Date,Close,Adj Close,Dividends,Stock Splits
106/05/02,"7,512.48","12,525.32",2017-05-02,7512.48,12525.32,0,0
106/05/03,"7,541.70","12,574.05",2017-05-03,7541.7,12574.05,0,0
106/05/04,"7,542.46","12,575.31",2017-05-04,7542.46,12575.31,0,0
106/05/05,"7,494.09","12,494.66",2017-05-05,7494.09,12494.66,0,0
106/05/08,"7,557.38","12,600.19",2017-05-08,7557.38,12600.19,0,0
106/05/09,"7,572.43","12,625.27",2017-05-09,7572.43,12625.27,0,0
106/05/10,"7,595.65","12,663.98",2017-05-10,7595.65,12663.98,0,0
106/05/11,"7,633.65","12,727.34",2017-05-11,7633.65,12727.34,0,0
106/05/12,"7,598.84","12,669.31",2017-05-12,7598.84,12669.31,0,0
106/05/15,"7,633.38","12,726.89",2017-05-15,7633.38,12726.89,0,0
106/05/16,"7,625.59","12,713.92",2017-05-16,7625.59,12713.92,0,0
106/05/17,"7,612.81","12,692.59",2017-05-17,7612.81,12692.59,0,0
106/05/18,"7,577.00","12,632.90",2017-05-18,7577.0,12632.9,0,0
106/05/19,"7,553.03","12,592.93",2017-05-19,7553.03,12592.93,0,0
106/05/22,"7,592.70","12,659.07",2017-05-22,7592.7,12659.07,0,0
106/05/23,"7,604.73","12,679.13",2017-05-23,7604.73,12679.13,0,0
106/05/24,"7,626.22","12,714.95",2017-05-24,7626.22,12714.95,0,0
106/05/25,"7,684.62","12,812.33",2017-05-25,7684.62,12812.33,0,0
106/05/26,"7,682.45","12,808.70",2017-05-26,7682.45,12808.7,0,0
106/05/31,"7,603.30","12,676.75",2017-05-31,7603.3,12676.75,0,0
