日期,臺灣50指數,臺灣50報酬指數,Date,Close,Adj Close,Dividends,Stock Splits
101/08/01,"4,976.36","7,201.11",2012-08-01,4976.36,7201.11,0,0
101/08/02,"4,976.36","7,202.99",2012-08-02,4976.36,7202.99,0,0
101/08/03,"4,933.98","7,141.65",2012-08-03,4933.98,7141.65,0,0
101/08/06,"5,001.13","7,238.85",2012-08-06,5001.13,7238.85,0,0
101/08/07,"5,011.01","7,259.18",2012-08-07,5011.01,7259.18,0,0
101/08/08,"5,020.07","7,284.60",2012-08-08,5020.07,7284.6,0,0
101/08/09,"5,106.90","7,424.93",2012-08-09,5106.9,7424.93,0,0
101/08/10,"5,114.66","7,448.59",2012-08-10,5114.66,7448.59,0,0
101/08/13,"5,114.77","7,448.74",2012-08-13,5114.77,7448.74,0,0
101/08/14,"5,144.93","7,492.67",2012-08-14,5144.93,7492.67,0,0
101/08/15,"5,129.83","7,472.76",2012-08-15,5129.83,7472.76,0,0
101/08/16,"5,134.29","7,479.79",2012-08-16,5134.29,7479.79,0,0
101/08/17,"5,105.35","7,437.63",2012-08-17,5105.35,7437.63,0,0
101/08/20,"5,092.04","7,421.18",2012-08-20,5092.04,7421.18,0,0
101/08/21,"5,158.00","7,521.83",2012-08-21,5158.0,7521.83,0,0
101/08/22,"5,142.98","7,504.16",2012-08-22,5142.98,7504.16,0,0
101/08/23,"5,149.28","7,513.35",2012-08-23,5149.28,7513.35,0,0
101/08/24,"5,123.59","7,475.86",2012-08-24,5123.59,7475.86,0,0
101/08/27,"5,124.44","7,477.10",2012-08-27,5124.44,7477.1,0,0
101/08/28,"5,050.94","7,369.86",2012-08-28,5050.94,7369.86,0,0
101/08/29,"5,068.17","7,395.00",2012-08-29,5068.17,7395.0,0,0
101/08/30,"5,061.18","7,387.34",2012-08-30,5061.18,7387.34,0,0
101/08/31,"5,084.97","7,422.06",2012-08-31,5084.97,7422.06,0,0
