日期,臺灣50指數,臺灣50報酬指數,Date,Close,Adj Close,Dividends,Stock Splits
105/11/01,"7,052.50","11,758.40",2016-11-01,7052.5,11758.4,0,0
105/11/02,"6,957.88","11,600.65",2016-11-02,6957.88,11600.65,0,0
105/11/03,"6,906.08","11,514.29",2016-11-03,6906.08,11514.29,0,0
105/11/04,"6,907.15","11,516.08",2016-11-04,6907.15,11516.08,0,0
105/11/07,"7,010.01","11,687.58",2016-11-07,7010.01,11687.58,0,0
105/11/08,"7,032.09","11,724.38",2016-11-08,7032.09,11724.38,0,0
105/11/09,"6,818.66","11,368.54",2016-11-09,6818.66,11368.54,0,0
105/11/10,"6,968.23","11,617.92",2016-11-10,6968.23,11617.92,0,0
105/11/11,"6,804.56","11,345.02",2016-11-11,6804.56,11345.02,0,0
105/11/14,"6,793.53","11,326.64",2016-11-14,6793.53,11326.64,0,0
105/11/15,"6,779.87","11,303.87",2016-11-15,6779.87,11303.87,0,0
105/11/16,"6,801.94","11,340.66",2016-11-16,6801.94,11340.66,0,0
105/11/17,"6,842.20","11,407.78",2016-11-17,6842.2,11407.78,0,0
105/11/18,"6,838.71","11,401.97",2016-11-18,6838.71,11401.97,0,0
105/11/21,"6,857.59","11,433.44",2016-11-21,6857.59,11433.44,0,0
105/11/22,"6,934.26","11,561.28",2016-11-22,6934.26,11561.28,0,0
105/11/23,"6,973.96","11,627.46",2016-11-23,6973.96,11627.46,0,0
105/11/24,"6,935.41","11,563.19",2016-11-24,6935.41,11563.19,0,0
105/11/25,"6,931.07","11,555.95",2016-11-25,6931.07,11555.95,0,0
105/11/28,"6,989.67","11,653.65",2016-11-28,6989.67,11653.65,0,0
105/11/29,"6,955.71","11,597.04",2016-11-29,6955.71,11597.04,0,0
105/11/30,"6,982.31","11,641.39",2016-11-30,6982.31,11641.39,0,0
