日期,臺灣50指數,臺灣50報酬指數,Date,Close,Adj Close,Dividends,Stock Splits
109/03/02,"8,711.34","16,452.99",2020-03-02,8711.34,16452.99,0,0
109/03/03,"8,847.92","16,710.95",2020-03-03,8847.92,16710.95,0,0
109/03/04,"8,915.49","16,838.57",2020-03-04,8915.49,16838.57,0,0
109/03/05,"9,005.19","17,007.98",2020-03-05,9005.19,17007.98,0,0
109/03/06,"8,819.29","16,656.88",2020-03-06,8819.29,16656.88,0,0
109/03/09,"8,568.29","16,182.82",2020-03-09,8568.29,16182.82,0,0
109/03/10,"8,590.24","16,224.28",2020-03-10,8590.24,16224.28,0,0
109/03/11,"8,498.82","16,051.61",2020-03-11,8498.82,16051.61,0,0
109/03/12,"8,177.35","15,444.46",2020-03-12,8177.35,15444.46,0,0
109/03/13,"8,022.63","15,152.23",2020-03-13,8022.63,15152.23,0,0
109/03/16,"7,678.12","14,501.57",2020-03-16,7678.12,14501.57,0,0
109/03/17,"7,461.55","14,092.54",2020-03-17,7461.55,14092.54,0,0
109/03/18,"7,265.41","13,722.09",2020-03-18,7265.41,13722.09,0,0
109/03/19,"6,877.11","13,040.09",2020-03-19,6877.11,13040.09,0,0
109/03/20,"7,371.57","13,977.67",2020-03-20,7371.57,13977.67,0,0
109/03/23,"7,053.46","13,374.47",2020-03-23,7053.46,13374.47,0,0
109/03/24,"7,373.21","13,980.76",2020-03-24,7373.21,13980.76,0,0
109/03/25,"7,640.13","14,486.90",2020-03-25,7640.13,14486.9,0,0
109/03/26,"7,696.27","14,593.35",2020-03-26,7696.27,14593.35,0,0
109/03/27,"7,630.03","14,467.74",2020-03-27,7630.03,14467.74,0,0
109/03/30,"7,538.21","14,293.64",2020-03-30,7538.21,14293.64,0,0
109/03/31,"7,606.47","14,423.06",2020-03-31,7606.47,14423.06,0,0
