日期,臺灣50指數,臺灣50報酬指數,Date,Close,Adj Close,Dividends,Stock Splits
109/10/05,"10,055.60","19,612.53",2020-10-05,10055.6,19612.53,0,0
109/10/06,"10,181.29","19,857.68",2020-10-06,10181.29,19857.68,0,0
109/10/07,"10,228.13","19,949.05",2020-10-07,10228.13,19949.05,0,0
109/10/08,"10,400.40","20,285.04",2020-10-08,10400.4,20285.04,0,0
109/10/12,"10,508.58","20,496.02",2020-10-12,10508.58,20496.02,0,0
109/10/13,"10,491.32","20,462.36",2020-10-13,10491.32,20462.36,0,0
109/10/14,"10,438.18","20,358.72",2020-10-14,10438.18,20358.72,0,0
109/10/15,"10,339.71","20,166.66",2020-10-15,10339.71,20166.66,0,0
109/10/16,"10,279.17","20,048.58",2020-10-16,10279.17,20048.58,0,0
109/10/19,"10,423.48","20,330.04",2020-10-19,10423.48,20330.04,0,0
109/10/20,"10,352.00","20,190.64",2020-10-20,10352.0,20190.64,0,0
109/10/21,"10,360.10","20,206.44",2020-10-21,10360.1,20206.44,0,0
109/10/22,"10,413.60","20,310.78",2020-10-22,10413.6,20310.78,0,0
109/10/23,"10,368.95","20,223.69",2020-10-23,10368.95,20223.69,0,0
109/10/26,"10,367.68","20,221.22",2020-10-26,10367.68,20221.22,0,0
109/10/27,"10,335.21","20,157.88",2020-10-27,10335.21,20157.88,0,0
109/10/28,"10,266.93","20,024.72",2020-10-28,10266.93,20024.72,0,0
109/10/29,"10,137.77","19,772.80",2020-10-29,10137.77,19772.8,0,0
109/10/30,"10,047.18","19,596.12",2020-10-30,10047.18,19596.12,0,0
