日期,臺灣50指數,臺灣50報酬指數,Date,Close,Adj Close,Dividends,Stock Splits
113/06/03,"16,947.10","36,958.00",2024-06-03,16947.1,36958.0,0,0
113/06/04,"16,770.37","36,572.58",2024-06-04,16770.37,36572.58,0,0
113/06/05,"16,948.93","36,962.00",2024-06-05,16948.93,36962.0,0,0
113/06/06,"17,473.22","38,105.35",2024-06-06,17473.22,38105.35,0,0
113/06/07,"17,315.05","37,760.42",2024-06-07,17315.05,37760.42,0,0
113/06/11,"17,320.11","37,774.93",2024-06-11,17320.11,37774.93,0,0
113/06/12,"17,659.77","38,515.74",2024-06-12,17659.77,38515.74,0,0
113/06/13,"17,911.67","39,146.69",2024-06-13,17911.67,39146.69,0,0
113/06/14,"18,033.26","39,412.42",2024-06-14,18033.26,39412.42,0,0
113/06/17,"18,018.98","39,381.20",2024-06-17,18018.98,39381.2,0,0
113/06/18,"18,304.58","40,018.90",2024-06-18,18304.58,40018.9,0,0
113/06/19,"18,869.02","41,252.94",2024-06-19,18869.02,41252.94,0,0
113/06/20,"19,002.80","41,551.69",2024-06-20,19002.8,41551.69,0,0
113/06/21,"18,837.92","41,191.15",2024-06-21,18837.92,41191.15,0,0
113/06/24,"18,384.08","40,198.80",2024-06-24,18384.08,40198.8,0,0
