日期,臺灣50指數,臺灣50報酬指數,Date,Close,Adj Close,Dividends,Stock Splits
106/08/01,"7,972.24","13,711.16",2017-08-01,7972.24,13711.16,0,0
106/08/02,"8,065.58","13,878.76",2017-08-02,8065.58,13878.76,0,0
106/08/03,"8,016.28","13,802.33",2017-08-03,8016.28,13802.33,0,0
106/08/04,"8,030.53","13,836.40",2017-08-04,8030.53,13836.4,0,0
106/08/07,"8,093.34","13,944.62",2017-08-07,8093.34,13944.62,0,0
106/08/08,"8,098.05","13,962.82",2017-08-08,8098.05,13962.82,0,0
106/08/09,"8,006.35","13,817.73",2017-08-09,8006.35,13817.73,0,0
106/08/10,"7,920.95","13,688.40",2017-08-10,7920.95,13688.4,0,0
106/08/11,"7,911.39","13,671.89",2017-08-11,7911.39,13671.89,0,0
106/08/14,"7,843.92","13,555.29",2017-08-14,7843.92,13555.29,0,0
106/08/15,"7,908.41","13,666.73",2017-08-15,7908.41,13666.73,0,0
106/08/16,"7,877.42","13,622.56",2017-08-16,7877.42,13622.56,0,0
106/08/17,"7,925.82","13,716.43",2017-08-17,7925.82,13716.43,0,0
106/08/18,"7,880.26","13,637.58",2017-08-18,7880.26,13637.58,0,0
106/08/21,"7,872.09","13,623.45",2017-08-21,7872.09,13623.45,0,0
106/08/22,"7,932.68","13,728.31",2017-08-22,7932.68,13728.31,0,0
106/08/23,"7,948.60","13,755.86",2017-08-23,7948.6,13755.86,0,0
106/08/24,"8,015.04","13,870.83",2017-08-24,8015.04,13870.83,0,0
106/08/25,"8,025.96","13,889.73",2017-08-25,8025.96,13889.73,0,0
106/08/28,"8,015.38","13,871.43",2017-08-28,8015.38,13871.43,0,0
106/08/29,"7,995.01","13,836.17",2017-08-29,7995.01,13836.17,0,0
106/08/30,"8,052.59","13,937.60",2017-08-30,8052.59,13937.6,0,0
106/08/31,"8,052.80","13,937.95",2017-08-31,8052.8,13937.95,0,0
