日期,臺灣50指數,臺灣50報酬指數,Date,Close,Adj Close,Dividends,Stock Splits
109/04/01,"7,548.18","14,312.54",2020-04-01,7548.18,14312.54,0,0
109/04/06,"7,667.42","14,538.64",2020-04-06,7667.42,14538.64,0,0
109/04/07,"7,809.36","14,807.78",2020-04-07,7809.36,14807.78,0,0
109/04/08,"7,905.33","14,989.75",2020-04-08,7905.33,14989.75,0,0
109/04/09,"7,881.45","14,944.46",2020-04-09,7881.45,14944.46,0,0
109/04/10,"7,888.73","14,958.28",2020-04-10,7888.73,14958.28,0,0
109/04/13,"7,844.32","14,874.06",2020-04-13,7844.32,14874.06,0,0
109/04/14,"8,031.29","15,228.60",2020-04-14,8031.29,15228.6,0,0
109/04/15,"8,107.74","15,373.55",2020-04-15,8107.74,15373.55,0,0
109/04/16,"8,040.77","15,246.57",2020-04-16,8040.77,15246.57,0,0
109/04/17,"8,312.65","15,762.09",2020-04-17,8312.65,15762.09,0,0
109/04/20,"8,275.93","15,692.46",2020-04-20,8275.93,15692.46,0,0
109/04/21,"8,031.37","15,228.74",2020-04-21,8031.37,15228.74,0,0
109/04/22,"8,020.68","15,208.47",2020-04-22,8020.68,15208.47,0,0
109/04/23,"8,061.71","15,286.27",2020-04-23,8061.71,15286.27,0,0
109/04/24,"8,035.21","15,236.03",2020-04-24,8035.21,15236.03,0,0
109/04/27,"8,201.44","15,551.22",2020-04-27,8201.44,15551.22,0,0
109/04/28,"8,215.49","15,577.86",2020-04-28,8215.49,15577.86,0,0
109/04/29,"8,330.50","15,795.95",2020-04-29,8330.5,15795.95,0,0
109/04/30,"8,505.56","16,127.89",2020-04-30,8505.56,16127.89,0,0
