日期,臺灣50指數,臺灣50報酬指數,Date,Close,Adj Close,Dividends,Stock Splits
114/06/02,"17,618.81","39,334.51",2025-06-02,17618.81,39334.51,0,0
114/06/03,"17,734.09","39,602.04",2025-06-03,17734.09,39602.04,0,0
114/06/04,"18,243.35","40,739.27",2025-06-04,18243.35,40739.27,0,0
114/06/05,"18,300.15","40,866.11",2025-06-05,18300.15,40866.11,0,0
114/06/06,"18,273.34","40,806.25",2025-06-06,18273.34,40806.25,0,0
114/06/09,"18,427.33","41,150.12",2025-06-09,18427.33,41150.12,0,0
114/06/10,"18,933.33","42,280.06",2025-06-10,18933.33,42280.06,0,0
114/06/11,"19,181.23","42,833.65",2025-06-11,19181.23,42833.65,0,0
114/06/12,"18,956.60","42,436.57",2025-06-12,18956.6,42436.57,0,0
114/06/13,"18,768.74","42,025.27",2025-06-13,18768.74,42025.27,0,0
114/06/16,"18,719.03","41,913.96",2025-06-16,18719.03,41913.96,0,0
114/06/17,"18,921.53","42,391.46",2025-06-17,18921.53,42391.46,0,0
114/06/18,"19,063.65","42,709.87",2025-06-18,19063.65,42709.87,0,0
114/06/19,"18,761.63","42,067.17",2025-06-19,18761.63,42067.17,0,0
114/06/20,"18,927.11","42,438.21",2025-06-20,18927.11,42438.21,0,0
114/06/23,"18,551.59","41,596.24",2025-06-23,18551.59,41596.24,0,0
114/06/24,"18,986.76","42,617.67",2025-06-24,18986.76,42617.67,0,0
114/06/25,"19,257.60","43,226.56",2025-06-25,19257.6,43226.56,0,0
114/06/26,"19,293.32","43,329.42",2025-06-26,19293.32,43329.42,0,0
114/06/27,"19,368.14","43,497.46",2025-06-27,19368.14,43497.46,0,0
