日期,臺灣50指數,臺灣50報酬指數,Date,Close,Adj Close,Dividends,Stock Splits
 97/04/01,"5,985.63","7,144.49",2008-04-01,5985.63,7144.49,0,0
 97/04/02,"6,147.17","7,337.30",2008-04-02,6147.17,7337.3,0,0
 97/04/03,"6,139.89","7,328.61",2008-04-03,6139.89,7328.61,0,0
 97/04/07,"6,220.00","7,424.24",2008-04-07,6220.0,7424.24,0,0
 97/04/08,"6,179.23","7,375.57",2008-04-08,6179.23,7375.57,0,0
 97/04/09,"6,162.29","7,355.35",2008-04-09,6162.29,7355.35,0,0
 97/04/10,"6,284.60","7,501.34",2008-04-10,6284.6,7501.34,0,0
 97/04/11,"6,364.26","7,596.42",2008-04-11,6364.26,7596.42,0,0
 97/04/14,"6,321.20","7,545.03",2008-04-14,6321.2,7545.03,0,0
 97/04/15,"6,325.57","7,550.24",2008-04-15,6325.57,7550.24,0,0
 97/04/16,"6,429.38","7,674.16",2008-04-16,6429.38,7674.16,0,0
 97/04/17,"6,473.28","7,726.54",2008-04-17,6473.28,7726.54,0,0
 97/04/18,"6,442.82","7,690.19",2008-04-18,6442.82,7690.19,0,0
 97/04/21,"6,473.71","7,727.07",2008-04-21,6473.71,7727.07,0,0
 97/04/22,"6,423.70","7,667.37",2008-04-22,6423.7,7667.37,0,0
 97/04/23,"6,361.93","7,593.65",2008-04-23,6361.93,7593.65,0,0
 97/04/24,"6,340.74","7,568.34",2008-04-24,6340.74,7568.34,0,0
 97/04/25,"6,332.66","7,558.71",2008-04-25,6332.66,7558.71,0,0
 97/04/28,"6,467.49","7,719.64",2008-04-28,6467.49,7719.64,0,0
 97/04/29,"6,322.74","7,546.87",2008-04-29,6322.74,7546.87,0,0
 97/04/30,"6,356.89","7,587.62",2008-04-30,6356.89,7587.62,0,0
