日期,臺灣50指數,臺灣50報酬指數,Date,Close,Adj Close,Dividends,Stock Splits
102/10/01,"5,569.82","8,349.61",2013-10-01,5569.82,8349.61,0,0
102/10/02,"5,588.38","8,377.43",2013-10-02,5588.38,8377.43,0,0
102/10/03,"5,701.42","8,546.89",2013-10-03,5701.42,8546.89,0,0
102/10/04,"5,690.91","8,531.14",2013-10-04,5690.91,8531.14,0,0
102/10/07,"5,651.64","8,472.27",2013-10-07,5651.64,8472.27,0,0
102/10/08,"5,699.53","8,544.06",2013-10-08,5699.53,8544.06,0,0
102/10/09,"5,692.66","8,533.77",2013-10-09,5692.66,8533.77,0,0
102/10/11,"5,706.15","8,553.98",2013-10-11,5706.15,8553.98,0,0
102/10/14,"5,651.15","8,471.54",2013-10-14,5651.15,8471.54,0,0
102/10/15,"5,714.31","8,566.22",2013-10-15,5714.31,8566.22,0,0
102/10/16,"5,676.67","8,509.79",2013-10-16,5676.67,8509.79,0,0
102/10/17,"5,714.29","8,566.18",2013-10-17,5714.29,8566.18,0,0
102/10/18,"5,771.07","8,651.31",2013-10-18,5771.07,8651.31,0,0
102/10/21,"5,757.75","8,631.33",2013-10-21,5757.75,8631.33,0,0
102/10/22,"5,770.99","8,651.19",2013-10-22,5770.99,8651.19,0,0
102/10/23,"5,750.01","8,619.73",2013-10-23,5750.01,8619.73,0,0
102/10/24,"5,758.88","8,633.03",2013-10-24,5758.88,8633.03,0,0
102/10/25,"5,696.19","8,539.06",2013-10-25,5696.19,8539.06,0,0
102/10/28,"5,757.09","8,630.34",2013-10-28,5757.09,8630.34,0,0
102/10/29,"5,763.86","8,640.49",2013-10-29,5763.86,8640.49,0,0
102/10/30,"5,796.96","8,690.11",2013-10-30,5796.96,8690.11,0,0
102/10/31,"5,783.71","8,670.26",2013-10-31,5783.71,8670.26,0,0
