日期,臺灣50指數,臺灣50報酬指數,Date,Close,Adj Close,Dividends,Stock Splits
101/01/02,"4,882.80","6,870.02",2012-01-02,4882.8,6870.02,0,0
101/01/03,"4,960.24","6,978.97",2012-01-03,4960.24,6978.97,0,0
101/01/04,"4,982.87","7,010.82",2012-01-04,4982.87,7010.82,0,0
101/01/05,"5,009.95","7,048.92",2012-01-05,5009.95,7048.92,0,0
101/01/06,"5,004.55","7,041.31",2012-01-06,5004.55,7041.31,0,0
101/01/09,"4,985.46","7,014.46",2012-01-09,4985.46,7014.46,0,0
101/01/10,"5,047.86","7,102.25",2012-01-10,5047.86,7102.25,0,0
101/01/11,"5,049.54","7,104.62",2012-01-11,5049.54,7104.62,0,0
101/01/12,"5,062.71","7,123.15",2012-01-12,5062.71,7123.15,0,0
101/01/13,"5,073.83","7,138.80",2012-01-13,5073.83,7138.8,0,0
101/01/16,"4,990.19","7,021.11",2012-01-16,4990.19,7021.11,0,0
101/01/17,"5,058.67","7,117.46",2012-01-17,5058.67,7117.46,0,0
101/01/18,"5,063.81","7,124.70",2012-01-18,5063.81,7124.7,0,0
101/01/30,"5,184.62","7,294.67",2012-01-30,5184.62,7294.67,0,0
101/01/31,"5,242.51","7,376.12",2012-01-31,5242.51,7376.12,0,0
