日期,臺灣50指數,臺灣50報酬指數,Date,Close,Adj Close,Dividends,Stock Splits
110/06/01,"13,723.92","26,889.30",2021-06-01,13723.92,26889.3,0,0
110/06/02,"13,694.29","26,831.24",2021-06-02,13694.29,26831.24,0,0
110/06/03,"13,724.47","26,890.38",2021-06-03,13724.47,26890.38,0,0
110/06/04,"13,672.78","26,789.10",2021-06-04,13672.78,26789.1,0,0
110/06/07,"13,619.08","26,683.88",2021-06-07,13619.08,26683.88,0,0
110/06/08,"13,577.32","26,602.07",2021-06-08,13577.32,26602.07,0,0
110/06/09,"13,490.58","26,432.13",2021-06-09,13490.58,26432.13,0,0
110/06/10,"13,711.20","26,864.38",2021-06-10,13711.2,26864.38,0,0
110/06/11,"13,741.92","26,924.56",2021-06-11,13741.92,26924.56,0,0
110/06/15,"13,842.60","27,121.82",2021-06-15,13842.6,27121.82,0,0
110/06/16,"13,781.32","27,003.02",2021-06-16,13781.32,27003.02,0,0
110/06/17,"13,793.49","27,082.57",2021-06-17,13793.49,27082.57,0,0
110/06/18,"13,687.14","26,873.76",2021-06-18,13687.14,26873.76,0,0
110/06/21,"13,390.73","26,291.77",2021-06-21,13390.73,26291.77,0,0
110/06/22,"13,350.14","26,212.07",2021-06-22,13350.14,26212.07,0,0
