日期,臺灣50指數,臺灣50報酬指數,Date,Close,Adj Close,Dividends,Stock Splits
105/07/01,"6,523.80","10,600.18",2016-07-01,6523.8,10600.18,0,0
105/07/04,"6,548.03","10,644.08",2016-07-04,6548.03,10644.08,0,0
105/07/05,"6,500.10","10,566.16",2016-07-05,6500.1,10566.16,0,0
105/07/06,"6,377.91","10,379.48",2016-07-06,6377.91,10379.48,0,0
105/07/07,"6,436.92","10,489.89",2016-07-07,6436.92,10489.89,0,0
105/07/08,"6,436.92","10,489.89",2016-07-08,6436.92,10489.89,0,0
105/07/11,"6,577.67","10,720.68",2016-07-11,6577.67,10720.68,0,0
105/07/12,"6,629.83","10,817.55",2016-07-12,6629.83,10817.55,0,0
105/07/13,"6,628.73","10,829.78",2016-07-13,6628.73,10829.78,0,0
105/07/14,"6,635.82","10,844.56",2016-07-14,6635.82,10844.56,0,0
105/07/15,"6,703.43","10,971.30",2016-07-15,6703.43,10971.3,0,0
105/07/18,"6,754.23","11,058.38",2016-07-18,6754.23,11058.38,0,0
105/07/19,"6,775.36","11,108.06",2016-07-19,6775.36,11108.06,0,0
105/07/20,"6,746.01","11,059.94",2016-07-20,6746.01,11059.94,0,0
105/07/21,"6,786.93","11,149.18",2016-07-21,6786.93,11149.18,0,0
105/07/22,"6,745.55","11,081.19",2016-07-22,6745.55,11081.19,0,0
105/07/25,"6,743.23","11,080.79",2016-07-25,6743.23,11080.79,0,0
105/07/26,"6,774.80","11,141.73",2016-07-26,6774.8,11141.73,0,0
105/07/27,"6,813.37","11,205.16",2016-07-27,6813.37,11205.16,0,0
105/07/28,"6,834.45","11,242.43",2016-07-28,6834.45,11242.43,0,0
105/07/29,"6,733.68","11,087.39",2016-07-29,6733.68,11087.39,0,0
