日期,臺灣50指數,臺灣50報酬指數,Date,Close,Adj Close,Dividends,Stock Splits
 92/11/03,"4,736.72","4,888.26",2003-11-03,4736.72,4888.26,0,0
 92/11/04,"4,761.38","4,913.72",2003-11-04,4761.38,4913.72,0,0
 92/11/05,"4,785.63","4,938.74",2003-11-05,4785.63,4938.74,0,0
 92/11/06,"4,681.53","4,831.31",2003-11-06,4681.53,4831.31,0,0
 92/11/07,"4,708.95","4,859.61",2003-11-07,4708.95,4859.61,0,0
 92/11/10,"4,695.66","4,845.89",2003-11-10,4695.66,4845.89,0,0
 92/11/11,"4,640.93","4,789.41",2003-11-11,4640.93,4789.41,0,0
 92/11/12,"4,607.64","4,755.06",2003-11-12,4607.64,4755.06,0,0
 92/11/13,"4,655.62","4,804.58",2003-11-13,4655.62,4804.58,0,0
 92/11/14,"4,661.82","4,810.97",2003-11-14,4661.82,4810.97,0,0
 92/11/17,"4,578.60","4,725.09",2003-11-17,4578.6,4725.09,0,0
 92/11/18,"4,582.31","4,728.92",2003-11-18,4582.31,4728.92,0,0
 92/11/19,"4,520.57","4,665.21",2003-11-19,4520.57,4665.21,0,0
 92/11/20,"4,487.59","4,631.17",2003-11-20,4487.59,4631.17,0,0
 92/11/21,"4,488.29","4,631.89",2003-11-21,4488.29,4631.89,0,0
 92/11/24,"4,475.85","4,619.05",2003-11-24,4475.85,4619.05,0,0
 92/11/25,"4,529.74","4,674.67",2003-11-25,4529.74,4674.67,0,0
 92/11/26,"4,524.83",0.00,2003-11-26,4524.83,0.0,0,0
 92/11/27,"4,408.04","4,549.07",2003-11-27,4408.04,4549.07,0,0
 92/11/28,"4,433.19","4,575.03",2003-11-28,4433.19,4575.03,0,0
