日期,臺灣50指數,臺灣50報酬指數,Date,Close,Adj Close,Dividends,Stock Splits
108/08/01,"8,042.07","15,004.47",2019-08-01,8042.07,15004.47,0,0
108/08/02,"7,901.22","14,741.69",2019-08-02,7901.22,14741.69,0,0
108/08/05,"7,802.50","14,557.50",2019-08-05,7802.5,14557.5,0,0
108/08/06,"7,793.64","14,550.69",2019-08-06,7793.64,14550.69,0,0
108/08/07,"7,784.42","14,533.47",2019-08-07,7784.42,14533.47,0,0
108/08/08,"7,871.45","14,695.96",2019-08-08,7871.45,14695.96,0,0
108/08/12,"7,832.24","14,652.38",2019-08-12,7832.24,14652.38,0,0
108/08/13,"7,727.54","14,477.16",2019-08-13,7727.54,14477.16,0,0
108/08/14,"7,784.63","14,590.26",2019-08-14,7784.63,14590.26,0,0
108/08/15,"7,714.91","14,463.74",2019-08-15,7714.91,14463.74,0,0
108/08/16,"7,786.47","14,597.90",2019-08-16,7786.47,14597.9,0,0
108/08/19,"7,845.67","14,708.90",2019-08-19,7845.67,14708.9,0,0
108/08/20,"7,890.51","14,792.96",2019-08-20,7890.51,14792.96,0,0
108/08/21,"7,877.76","14,769.06",2019-08-21,7877.76,14769.06,0,0
108/08/22,"7,875.36","14,764.55",2019-08-22,7875.36,14764.55,0,0
108/08/23,"7,887.41","14,787.15",2019-08-23,7887.41,14787.15,0,0
108/08/26,"7,745.48","14,536.67",2019-08-26,7745.48,14536.67,0,0
108/08/27,"7,765.31","14,573.88",2019-08-27,7765.31,14573.88,0,0
108/08/28,"7,816.87","14,670.64",2019-08-28,7816.87,14670.64,0,0
108/08/29,"7,844.16","14,721.85",2019-08-29,7844.16,14721.85,0,0
108/08/30,"7,988.36","14,992.50",2019-08-30,7988.36,14992.5,0,0
