日期,臺灣50指數,臺灣50報酬指數,Date,Close,Adj Close,Dividends,Stock Splits
105/03/01,"6,186.22","9,896.69",2016-03-01,6186.22,9896.69,0,0
105/03/02,"6,240.06","9,982.82",2016-03-02,6240.06,9982.82,0,0
105/03/03,"6,308.93","10,092.99",2016-03-03,6308.93,10092.99,0,0
105/03/04,"6,317.77","10,107.14",2016-03-04,6317.77,10107.14,0,0
105/03/07,"6,314.95","10,102.62",2016-03-07,6314.95,10102.62,0,0
105/03/08,"6,327.19","10,122.21",2016-03-08,6327.19,10122.21,0,0
105/03/09,"6,304.40","10,085.75",2016-03-09,6304.4,10085.75,0,0
105/03/10,"6,329.29","10,125.57",2016-03-10,6329.29,10125.57,0,0
105/03/11,"6,363.53","10,180.34",2016-03-11,6363.53,10180.34,0,0
105/03/14,"6,399.60","10,238.04",2016-03-14,6399.6,10238.04,0,0
105/03/15,"6,311.62","10,097.30",2016-03-15,6311.62,10097.3,0,0
105/03/16,"6,371.47","10,193.04",2016-03-16,6371.47,10193.04,0,0
105/03/17,"6,421.44","10,272.99",2016-03-17,6421.44,10272.99,0,0
105/03/18,"6,483.97","10,373.02",2016-03-18,6483.97,10373.02,0,0
105/03/21,"6,480.30","10,367.15",2016-03-21,6480.3,10367.15,0,0
105/03/22,"6,453.06","10,323.58",2016-03-22,6453.06,10323.58,0,0
105/03/23,"6,452.24","10,322.26",2016-03-23,6452.24,10322.26,0,0
105/03/24,"6,436.23","10,296.64",2016-03-24,6436.23,10296.64,0,0
105/03/25,"6,398.07","10,235.59",2016-03-25,6398.07,10235.59,0,0
105/03/28,"6,406.92","10,249.76",2016-03-28,6406.92,10249.76,0,0
105/03/29,"6,371.99","10,193.88",2016-03-29,6371.99,10193.88,0,0
105/03/30,"6,466.82","10,345.59",2016-03-30,6466.82,10345.59,0,0
105/03/31,"6,479.44","10,365.77",2016-03-31,6479.44,10365.77,0,0
