日期,臺灣50指數,臺灣50報酬指數,Date,Close,Adj Close,Dividends,Stock Splits
115/05/04,"37,846.17","86,656.80",2026-05-04,37846.17,86656.8,0,0
115/05/05,"37,805.31","86,563.25",2026-05-05,37805.31,86563.25,0,0
115/05/06,"38,209.94","87,489.74",2026-05-06,38209.94,87489.74,0,0
115/05/07,"39,045.24","89,402.32",2026-05-07,39045.24,89402.32,0,0
115/05/08,"38,730.20","88,680.96",2026-05-08,38730.2,88680.96,0,0
115/05/11,"38,617.12","88,422.05",2026-05-11,38617.12,88422.05,0,0
115/05/12,"38,738.32","88,699.57",2026-05-12,38738.32,88699.57,0,0
115/05/13,"38,162.70","87,381.56",2026-05-13,38162.7,87381.56,0,0
115/05/14,"38,681.02","88,568.37",2026-05-14,38681.02,88568.37,0,0
115/05/15,"38,269.32","87,625.69",2026-05-15,38269.32,87625.69,0,0
115/05/18,"37,937.90","86,866.82",2026-05-18,37937.9,86866.82,0,0
115/05/19,"37,206.95","85,193.16",2026-05-19,37206.95,85193.16,0,0
115/05/20,"36,980.73","84,675.18",2026-05-20,36980.73,84675.18,0,0
115/05/21,"38,188.64","87,440.95",2026-05-21,38188.64,87440.95,0,0
115/05/22,"38,961.23","89,209.96",2026-05-22,38961.23,89209.96,0,0
115/05/25,"40,351.63","92,393.59",2026-05-25,40351.63,92393.59,0,0
115/05/26,"40,113.09","91,847.40",2026-05-26,40113.09,91847.4,0,0
115/05/27,"41,004.67","93,888.84",2026-05-27,41004.67,93888.84,0,0
