日期,臺灣50指數,臺灣50報酬指數,Date,Close,Adj Close,Dividends,Stock Splits
102/04/01,"5,487.81","8,010.05",2013-04-01,5487.81,8010.05,0,0
102/04/02,"5,496.54","8,022.80",2013-04-02,5496.54,8022.8,0,0
102/04/03,"5,512.96","8,046.76",2013-04-03,5512.96,8046.76,0,0
102/04/08,"5,390.21","7,867.59",2013-04-08,5390.21,7867.59,0,0
102/04/09,"5,368.75","7,836.27",2013-04-09,5368.75,7836.27,0,0
102/04/10,"5,389.54","7,866.61",2013-04-10,5389.54,7866.61,0,0
102/04/11,"5,471.32","7,985.98",2013-04-11,5471.32,7985.98,0,0
102/04/12,"5,433.51","7,930.79",2013-04-12,5433.51,7930.79,0,0
102/04/15,"5,386.14","7,861.64",2013-04-15,5386.14,7861.64,0,0
102/04/16,"5,416.15","7,905.46",2013-04-16,5416.15,7905.46,0,0
102/04/17,"5,408.47","7,894.25",2013-04-17,5408.47,7894.25,0,0
102/04/18,"5,388.48","7,865.07",2013-04-18,5388.48,7865.07,0,0
102/04/19,"5,524.22","8,063.20",2013-04-19,5524.22,8063.2,0,0
102/04/22,"5,560.18","8,115.69",2013-04-22,5560.18,8115.69,0,0
102/04/23,"5,519.60","8,056.45",2013-04-23,5519.6,8056.45,0,0
102/04/24,"5,582.17","8,147.77",2013-04-24,5582.17,8147.77,0,0
102/04/25,"5,587.20","8,155.12",2013-04-25,5587.2,8155.12,0,0
102/04/26,"5,589.73","8,158.81",2013-04-26,5589.73,8158.81,0,0
102/04/29,"5,596.44","8,168.60",2013-04-29,5596.44,8168.6,0,0
102/04/30,"5,643.19","8,236.84",2013-04-30,5643.19,8236.84,0,0
