日期,臺灣50指數,臺灣50報酬指數,Date,Close,Adj Close,Dividends,Stock Splits
 95/11/01,"5,267.42","6,080.71",2006-11-01,5267.42,6080.71,0,0
 95/11/02,"5,318.36","6,139.52",2006-11-02,5318.36,6139.52,0,0
 95/11/03,"5,375.00","6,204.90",2006-11-03,5375.0,6204.9,0,0
 95/11/06,"5,343.31","6,168.32",2006-11-06,5343.31,6168.32,0,0
 95/11/07,"5,389.37","6,221.49",2006-11-07,5389.37,6221.49,0,0
 95/11/08,"5,367.30","6,196.02",2006-11-08,5367.3,6196.02,0,0
 95/11/09,"5,347.10","6,172.70",2006-11-09,5347.1,6172.7,0,0
 95/11/10,"5,360.93","6,188.67",2006-11-10,5360.93,6188.67,0,0
 95/11/13,"5,308.08","6,127.65",2006-11-13,5308.08,6127.65,0,0
 95/11/14,"5,366.22","6,194.76",2006-11-14,5366.22,6194.76,0,0
 95/11/15,"5,382.12","6,213.13",2006-11-15,5382.12,6213.13,0,0
 95/11/16,"5,400.20","6,233.99",2006-11-16,5400.2,6233.99,0,0
 95/11/17,"5,392.70","6,225.34",2006-11-17,5392.7,6225.34,0,0
 95/11/20,"5,401.06","6,234.98",2006-11-20,5401.06,6234.98,0,0
 95/11/21,"5,445.06","6,285.78",2006-11-21,5445.06,6285.78,0,0
 95/11/22,"5,473.78","6,318.94",2006-11-22,5473.78,6318.94,0,0
 95/11/23,"5,487.31","6,334.55",2006-11-23,5487.31,6334.55,0,0
 95/11/24,"5,513.56","6,364.86",2006-11-24,5513.56,6364.86,0,0
 95/11/27,"5,572.02","6,432.34",2006-11-27,5572.02,6432.34,0,0
 95/11/28,"5,518.38","6,370.42",2006-11-28,5518.38,6370.42,0,0
 95/11/29,"5,553.75","6,411.25",2006-11-29,5553.75,6411.25,0,0
 95/11/30,"5,619.32","6,486.95",2006-11-30,5619.32,6486.95,0,0
