日期,臺灣50指數,臺灣50報酬指數,Date,Close,Adj Close,Dividends,Stock Splits
 99/05/03,"5,433.86","7,057.02",2010-05-03,5433.86,7057.02,0,0
 99/05/04,"5,427.37","7,048.60",2010-05-04,5427.37,7048.6,0,0
 99/05/05,"5,270.62","6,845.02",2010-05-05,5270.62,6845.02,0,0
 99/05/06,"5,190.60","6,741.09",2010-05-06,5190.6,6741.09,0,0
 99/05/07,"5,178.98","6,726.01",2010-05-07,5178.98,6726.01,0,0
 99/05/10,"5,231.17","6,793.78",2010-05-10,5231.17,6793.78,0,0
 99/05/11,"5,188.32","6,738.13",2010-05-11,5188.32,6738.13,0,0
 99/05/12,"5,181.18","6,728.86",2010-05-12,5181.18,6728.86,0,0
 99/05/13,"5,302.17","6,885.99",2010-05-13,5302.17,6885.99,0,0
 99/05/14,"5,288.49","6,868.22",2010-05-14,5288.49,6868.22,0,0
 99/05/17,"5,171.49","6,716.27",2010-05-17,5171.49,6716.27,0,0
 99/05/18,"5,161.94","6,703.87",2010-05-18,5161.94,6703.87,0,0
 99/05/19,"5,123.50","6,653.95",2010-05-19,5123.5,6653.95,0,0
 99/05/20,"5,048.17","6,556.11",2010-05-20,5048.17,6556.11,0,0
 99/05/21,"4,958.62","6,439.82",2010-05-21,4958.62,6439.82,0,0
 99/05/24,"5,009.82","6,506.31",2010-05-24,5009.82,6506.31,0,0
 99/05/25,"4,870.29","6,325.11",2010-05-25,4870.29,6325.11,0,0
 99/05/26,"4,923.65","6,394.40",2010-05-26,4923.65,6394.4,0,0
 99/05/27,"4,938.71","6,413.96",2010-05-27,4938.71,6413.96,0,0
 99/05/28,"4,967.94","6,451.93",2010-05-28,4967.94,6451.93,0,0
 99/05/31,"5,015.79","6,514.07",2010-05-31,5015.79,6514.07,0,0
