日期,臺灣50指數,臺灣50報酬指數,Date,Close,Adj Close,Dividends,Stock Splits
 98/08/03,"4,845.57","6,260.38",2009-08-03,4845.57,6260.38,0,0
 98/08/04,"4,786.79","6,186.90",2009-08-04,4786.79,6186.9,0,0
 98/08/05,"4,722.06","6,103.23",2009-08-05,4722.06,6103.23,0,0
 98/08/06,"4,750.34","6,139.79",2009-08-06,4750.34,6139.79,0,0
 98/08/07,"4,750.34","6,139.79",2009-08-07,4750.34,6139.79,0,0
 98/08/10,"4,750.46","6,139.94",2009-08-10,4750.46,6139.94,0,0
 98/08/11,"4,757.16","6,148.60",2009-08-11,4757.16,6148.6,0,0
 98/08/12,"4,747.18","6,141.27",2009-08-12,4747.18,6141.27,0,0
 98/08/13,"4,847.84","6,273.19",2009-08-13,4847.84,6273.19,0,0
 98/08/14,"4,869.09","6,301.13",2009-08-14,4869.09,6301.13,0,0
 98/08/17,"4,765.91","6,171.19",2009-08-17,4765.91,6171.19,0,0
 98/08/18,"4,689.53","6,085.43",2009-08-18,4689.53,6085.43,0,0
 98/08/19,"4,684.36","6,078.73",2009-08-19,4684.36,6078.73,0,0
 98/08/20,"4,669.31","6,059.20",2009-08-20,4669.31,6059.2,0,0
 98/08/21,"4,620.43","5,995.77",2009-08-21,4620.43,5995.77,0,0
 98/08/24,"4,757.38","6,175.34",2009-08-24,4757.38,6175.34,0,0
 98/08/25,"4,739.24","6,153.69",2009-08-25,4739.24,6153.69,0,0
 98/08/26,"4,692.31","6,093.95",2009-08-26,4692.31,6093.95,0,0
 98/08/27,"4,671.40","6,066.81",2009-08-27,4671.4,6066.81,0,0
 98/08/28,"4,769.39","6,194.06",2009-08-28,4769.39,6194.06,0,0
 98/08/31,"4,765.00","6,188.37",2009-08-31,4765.0,6188.37,0,0
