日期,臺灣50指數,臺灣50報酬指數,Date,Close,Adj Close,Dividends,Stock Splits
 95/08/01,"4,807.06","5,481.27",2006-08-01,4807.06,5481.27,0,0
 95/08/02,"4,821.83","5,512.43",2006-08-02,4821.83,5512.43,0,0
 95/08/03,"4,806.52","5,505.22",2006-08-03,4806.52,5505.22,0,0
 95/08/04,"4,796.18","5,493.39",2006-08-04,4796.18,5493.39,0,0
 95/08/07,"4,787.96","5,487.86",2006-08-07,4787.96,5487.86,0,0
 95/08/08,"4,858.71","5,574.47",2006-08-08,4858.71,5574.47,0,0
 95/08/09,"4,920.32","5,645.16",2006-08-09,4920.32,5645.16,0,0
 95/08/10,"4,926.83","5,665.28",2006-08-10,4926.83,5665.28,0,0
 95/08/11,"4,923.45","5,661.40",2006-08-11,4923.45,5661.4,0,0
 95/08/14,"4,963.58","5,709.35",2006-08-14,4963.58,5709.35,0,0
 95/08/15,"4,963.57","5,709.34",2006-08-15,4963.57,5709.34,0,0
 95/08/16,"5,038.26","5,795.26",2006-08-16,5038.26,5795.26,0,0
 95/08/17,"5,076.53","5,848.43",2006-08-17,5076.53,5848.43,0,0
 95/08/18,"5,065.46","5,835.67",2006-08-18,5065.46,5835.67,0,0
 95/08/21,"4,905.06","5,653.06",2006-08-21,4905.06,5653.06,0,0
 95/08/22,"4,973.19","5,732.54",2006-08-22,4973.19,5732.54,0,0
 95/08/23,"4,944.57","5,699.54",2006-08-23,4944.57,5699.54,0,0
 95/08/24,"4,930.46","5,685.83",2006-08-24,4930.46,5685.83,0,0
 95/08/25,"4,913.78","5,666.60",2006-08-25,4913.78,5666.6,0,0
 95/08/28,"4,862.15","5,607.05",2006-08-28,4862.15,5607.05,0,0
 95/08/29,"4,886.69","5,635.35",2006-08-29,4886.69,5635.35,0,0
 95/08/30,"4,974.39","5,736.49",2006-08-30,4974.39,5736.49,0,0
 95/08/31,"4,985.52","5,749.32",2006-08-31,4985.52,5749.32,0,0
