日期,臺灣50指數,臺灣50報酬指數,Date,Close,Adj Close,Dividends,Stock Splits
114/12/01,"24,220.35","55,182.57",2025-12-01,24220.35,55182.57,0,0
114/12/02,"24,486.52","55,789.00",2025-12-02,24486.52,55789.0,0,0
114/12/03,"24,730.73","56,345.39",2025-12-03,24730.73,56345.39,0,0
114/12/04,"24,713.87","56,306.97",2025-12-04,24713.87,56306.97,0,0
114/12/05,"24,921.85","56,780.82",2025-12-05,24921.85,56780.82,0,0
114/12/08,"25,303.95","57,651.38",2025-12-08,25303.95,57651.38,0,0
114/12/09,"25,156.57","57,315.60",2025-12-09,25156.57,57315.6,0,0
114/12/10,"25,464.21","58,016.52",2025-12-10,25464.21,58016.52,0,0
114/12/11,"24,991.62","57,057.50",2025-12-11,24991.62,57057.5,0,0
114/12/12,"25,131.71","57,377.34",2025-12-12,25131.71,57377.34,0,0
114/12/15,"24,761.21","56,531.46",2025-12-15,24761.21,56531.46,0,0
114/12/16,"24,495.18","55,924.10",2025-12-16,24495.18,55924.1,0,0
114/12/17,"24,490.18","55,912.67",2025-12-17,24490.18,55912.67,0,0
114/12/18,"24,467.46","55,860.81",2025-12-18,24467.46,55860.81,0,0
114/12/19,"24,609.69","56,185.53",2025-12-19,24609.69,56185.53,0,0
114/12/22,"25,074.60","57,246.95",2025-12-22,25074.6,57246.95,0,0
114/12/23,"25,309.46","57,783.16",2025-12-23,25309.46,57783.16,0,0
114/12/24,"25,371.24","57,924.20",2025-12-24,25371.24,57924.2,0,0
114/12/26,"25,563.03","58,362.08",2025-12-26,25563.03,58362.08,0,0
