日期,臺灣50指數,臺灣50報酬指數,Date,Close,Adj Close,Dividends,Stock Splits
109/09/01,"10,106.69","19,651.43",2020-09-01,10106.69,19651.43,0,0
109/09/02,"10,088.03","19,615.13",2020-09-02,10088.03,19615.13,0,0
109/09/03,"10,140.52","19,724.07",2020-09-03,10140.52,19724.07,0,0
109/09/04,"10,019.99","19,489.64",2020-09-04,10019.99,19489.64,0,0
109/09/07,"10,004.66","19,459.81",2020-09-07,10004.66,19459.81,0,0
109/09/08,"10,083.63","19,613.41",2020-09-08,10083.63,19613.41,0,0
109/09/09,"10,015.50","19,480.90",2020-09-09,10015.5,19480.9,0,0
109/09/10,"10,125.14","19,694.16",2020-09-10,10125.14,19694.16,0,0
109/09/11,"10,142.90","19,728.69",2020-09-11,10142.9,19728.69,0,0
109/09/14,"10,241.63","19,920.73",2020-09-14,10241.63,19920.73,0,0
109/09/15,"10,294.14","20,022.88",2020-09-15,10294.14,20022.88,0,0
109/09/16,"10,450.57","20,327.13",2020-09-16,10450.57,20327.13,0,0
109/09/17,"10,301.71","20,092.55",2020-09-17,10301.71,20092.55,0,0
109/09/18,"10,269.42","20,029.57",2020-09-18,10269.42,20029.57,0,0
109/09/21,"10,199.67","19,893.53",2020-09-21,10199.67,19893.53,0,0
109/09/22,"10,096.41","19,692.13",2020-09-22,10096.41,19692.13,0,0
109/09/23,"10,051.02","19,603.61",2020-09-23,10051.02,19603.61,0,0
109/09/24,"9,809.05","19,131.66",2020-09-24,9809.05,19131.66,0,0
109/09/25,"9,810.80","19,135.07",2020-09-25,9810.8,19135.07,0,0
109/09/28,"10,005.28","19,514.39",2020-09-28,10005.28,19514.39,0,0
109/09/29,"10,014.82","19,532.99",2020-09-29,10014.82,19532.99,0,0
109/09/30,"10,052.87","19,607.22",2020-09-30,10052.87,19607.22,0,0
