日期,臺灣50指數,臺灣50報酬指數,Date,Close,Adj Close,Dividends,Stock Splits
105/12/01,"6,998.99","11,669.20",2016-12-01,6998.99,11669.2,0,0
105/12/02,"6,925.53","11,546.72",2016-12-02,6925.53,11546.72,0,0
105/12/05,"6,911.01","11,522.51",2016-12-05,6911.01,11522.51,0,0
105/12/06,"6,988.91","11,652.39",2016-12-06,6988.91,11652.39,0,0
105/12/07,"6,995.76","11,663.82",2016-12-07,6995.76,11663.82,0,0
105/12/08,"7,103.74","11,843.85",2016-12-08,7103.74,11843.85,0,0
105/12/09,"7,115.27","11,863.06",2016-12-09,7115.27,11863.06,0,0
105/12/12,"7,087.64","11,817.00",2016-12-12,7087.64,11817.0,0,0
105/12/13,"7,109.85","11,854.02",2016-12-13,7109.85,11854.02,0,0
105/12/14,"7,098.30","11,834.77",2016-12-14,7098.3,11834.77,0,0
105/12/15,"7,090.79","11,822.26",2016-12-15,7090.79,11822.26,0,0
105/12/16,"7,051.98","11,757.54",2016-12-16,7051.98,11757.54,0,0
105/12/19,"6,982.15","11,641.11",2016-12-19,6982.15,11641.11,0,0
105/12/20,"6,987.66","11,650.31",2016-12-20,6987.66,11650.31,0,0
105/12/21,"6,945.64","11,580.25",2016-12-21,6945.64,11580.25,0,0
105/12/22,"6,878.08","11,467.61",2016-12-22,6878.08,11467.61,0,0
105/12/23,"6,847.85","11,417.21",2016-12-23,6847.85,11417.21,0,0
105/12/26,"6,881.96","11,474.08",2016-12-26,6881.96,11474.08,0,0
105/12/27,"6,883.29","11,476.29",2016-12-27,6883.29,11476.29,0,0
105/12/28,"6,959.84","11,603.93",2016-12-28,6959.84,11603.93,0,0
105/12/29,"6,906.69","11,515.32",2016-12-29,6906.69,11515.32,0,0
105/12/30,"6,978.54","11,635.11",2016-12-30,6978.54,11635.11,0,0
