日期,臺灣50指數,臺灣50報酬指數,Date,Close,Adj Close,Dividends,Stock Splits
111/12/01,"11,572.08","24,189.28",2022-12-01,11572.08,24189.28,0,0
111/12/02,"11,504.18","24,047.35",2022-12-02,11504.18,24047.35,0,0
111/12/05,"11,472.54","23,981.23",2022-12-05,11472.54,23981.23,0,0
111/12/06,"11,261.19","23,539.44",2022-12-06,11261.19,23539.44,0,0
111/12/07,"11,197.60","23,406.51",2022-12-07,11197.6,23406.51,0,0
111/12/08,"11,105.02","23,213.00",2022-12-08,11105.02,23213.0,0,0
111/12/09,"11,266.02","23,549.52",2022-12-09,11266.02,23549.52,0,0
111/12/12,"11,175.49","23,360.30",2022-12-12,11175.49,23360.3,0,0
111/12/13,"11,092.49","23,186.80",2022-12-13,11092.49,23186.8,0,0
111/12/14,"11,271.36","23,560.70",2022-12-14,11271.36,23560.7,0,0
111/12/15,"11,245.62","23,569.52",2022-12-15,11245.62,23569.52,0,0
111/12/16,"11,067.43","23,196.06",2022-12-16,11067.43,23196.06,0,0
111/12/19,"10,989.49","23,032.69",2022-12-19,10989.49,23032.69,0,0
111/12/20,"10,804.26","22,644.47",2022-12-20,10804.26,22644.47,0,0
111/12/21,"10,844.69","22,729.22",2022-12-21,10844.69,22729.22,0,0
111/12/22,"11,024.39","23,105.84",2022-12-22,11024.39,23105.84,0,0
111/12/23,"10,839.24","22,717.80",2022-12-23,10839.24,22717.8,0,0
111/12/26,"10,858.32","22,757.79",2022-12-26,10858.32,22757.79,0,0
111/12/27,"10,884.24","22,812.11",2022-12-27,10884.24,22812.11,0,0
111/12/28,"10,763.22","22,558.46",2022-12-28,10763.22,22558.46,0,0
111/12/29,"10,670.10","22,363.30",2022-12-29,10670.1,22363.3,0,0
