日期,臺灣50指數,臺灣50報酬指數,Date,Close,Adj Close,Dividends,Stock Splits
 94/08/01,"4,689.73","5,136.64",2005-08-01,4689.73,5136.64,0,0
 94/08/02,"4,744.61","5,198.73",2005-08-02,4744.61,5198.73,0,0
 94/08/03,"4,835.97","5,301.76",2005-08-03,4835.97,5301.76,0,0
 94/08/04,"4,820.40","5,289.40",2005-08-04,4820.4,5289.4,0,0
 94/08/08,"4,757.77","5,221.53",2005-08-08,4757.77,5221.53,0,0
 94/08/09,"4,746.20","5,213.01",2005-08-09,4746.2,5213.01,0,0
 94/08/10,"4,719.95","5,190.87",2005-08-10,4719.95,5190.87,0,0
 94/08/11,"4,731.87","5,216.05",2005-08-11,4731.87,5216.05,0,0
 94/08/12,"4,724.26","5,207.66",2005-08-12,4724.26,5207.66,0,0
 94/08/15,"4,635.95","5,110.50",2005-08-15,4635.95,5110.5,0,0
 94/08/16,"4,644.37","5,119.78",2005-08-16,4644.37,5119.78,0,0
 94/08/17,"4,648.77","5,124.64",2005-08-17,4648.77,5124.64,0,0
 94/08/18,"4,619.31","5,096.16",2005-08-18,4619.31,5096.16,0,0
 94/08/19,"4,581.93","5,054.93",2005-08-19,4581.93,5054.93,0,0
 94/08/22,"4,624.55","5,101.94",2005-08-22,4624.55,5101.94,0,0
 94/08/23,"4,618.19","5,094.92",2005-08-23,4618.19,5094.92,0,0
 94/08/24,"4,578.94","5,051.62",2005-08-24,4578.94,5051.62,0,0
 94/08/25,"4,568.76","5,048.29",2005-08-25,4568.76,5048.29,0,0
 94/08/26,"4,587.34","5,068.82",2005-08-26,4587.34,5068.82,0,0
 94/08/29,"4,513.04","4,987.84",2005-08-29,4513.04,4987.84,0,0
 94/08/30,"4,489.52","4,962.18",2005-08-30,4489.52,4962.18,0,0
 94/08/31,"4,513.58","4,988.78",2005-08-31,4513.58,4988.78,0,0
