日期,臺灣50指數,臺灣50報酬指數,Date,Close,Adj Close,Dividends,Stock Splits
 99/01/04,"5,643.96","7,329.89",2010-01-04,5643.96,7329.89,0,0
 99/01/05,"5,669.79","7,363.43",2010-01-05,5669.79,7363.43,0,0
 99/01/06,"5,767.46","7,490.27",2010-01-06,5767.46,7490.27,0,0
 99/01/07,"5,713.24","7,419.86",2010-01-07,5713.24,7419.86,0,0
 99/01/08,"5,735.61","7,448.91",2010-01-08,5735.61,7448.91,0,0
 99/01/11,"5,759.54","7,479.99",2010-01-11,5759.54,7479.99,0,0
 99/01/12,"5,735.47","7,448.72",2010-01-12,5735.47,7448.72,0,0
 99/01/13,"5,642.69","7,328.23",2010-01-13,5642.69,7328.23,0,0
 99/01/14,"5,718.74","7,426.99",2010-01-14,5718.74,7426.99,0,0
 99/01/15,"5,766.98","7,489.64",2010-01-15,5766.98,7489.64,0,0
 99/01/18,"5,730.62","7,442.43",2010-01-18,5730.62,7442.43,0,0
 99/01/19,"5,663.85","7,355.71",2010-01-19,5663.85,7355.71,0,0
 99/01/20,"5,636.77","7,320.54",2010-01-20,5636.77,7320.54,0,0
 99/01/21,"5,585.71","7,254.23",2010-01-21,5585.71,7254.23,0,0
 99/01/22,"5,439.85","7,064.79",2010-01-22,5439.85,7064.79,0,0
 99/01/25,"5,415.43","7,033.08",2010-01-25,5415.43,7033.08,0,0
 99/01/26,"5,276.58","6,852.76",2010-01-26,5276.58,6852.76,0,0
 99/01/27,"5,259.91","6,831.11",2010-01-27,5259.91,6831.11,0,0
 99/01/28,"5,328.64","6,920.37",2010-01-28,5328.64,6920.37,0,0
 99/01/29,"5,298.36","6,881.04",2010-01-29,5298.36,6881.04,0,0
