日期,臺灣50指數,臺灣50報酬指數,Date,Close,Adj Close,Dividends,Stock Splits
101/05/02,"5,309.79","7,470.79",2012-05-02,5309.79,7470.79,0,0
101/05/03,"5,297.36","7,453.29",2012-05-03,5297.36,7453.29,0,0
101/05/04,"5,317.34","7,481.40",2012-05-04,5317.34,7481.4,0,0
101/05/07,"5,193.99","7,307.86",2012-05-07,5193.99,7307.86,0,0
101/05/08,"5,193.29","7,306.87",2012-05-08,5193.29,7306.87,0,0
101/05/09,"5,142.97","7,236.07",2012-05-09,5142.97,7236.07,0,0
101/05/10,"5,156.08","7,254.52",2012-05-10,5156.08,7254.52,0,0
101/05/11,"5,106.43","7,184.66",2012-05-11,5106.43,7184.66,0,0
101/05/14,"5,101.31","7,177.46",2012-05-14,5101.31,7177.46,0,0
101/05/15,"5,100.67","7,176.55",2012-05-15,5100.67,7176.55,0,0
101/05/16,"4,983.91","7,012.27",2012-05-16,4983.91,7012.27,0,0
101/05/17,"5,083.02","7,151.72",2012-05-17,5083.02,7151.72,0,0
101/05/18,"4,943.91","6,956.00",2012-05-18,4943.91,6956.0,0,0
101/05/21,"4,980.92","7,008.07",2012-05-21,4980.92,7008.07,0,0
101/05/22,"5,031.99","7,079.92",2012-05-22,5031.99,7079.92,0,0
101/05/23,"4,928.62","6,934.49",2012-05-23,4928.62,6934.49,0,0
101/05/24,"4,924.92","6,929.28",2012-05-24,4924.92,6929.28,0,0
101/05/25,"4,883.43","6,870.90",2012-05-25,4883.43,6870.9,0,0
101/05/28,"4,937.71","6,947.27",2012-05-28,4937.71,6947.27,0,0
101/05/29,"5,070.38","7,133.94",2012-05-29,5070.38,7133.94,0,0
101/05/30,"5,009.83","7,048.74",2012-05-30,5009.83,7048.74,0,0
101/05/31,"5,042.25","7,094.36",2012-05-31,5042.25,7094.36,0,0
